Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  01-Jan-2016 12:30:00	51.05791	-4.27774	0	1.500	2.110	14.3	6.3	290	 23	11.1
  01-Jan-2016 13:00:00	51.05791	-4.27774	0	1.420	2.280	15.4	6.5	294	 16	11.1
  01-Jan-2016 13:30:00	51.05752	-4.27767	0	1.530	2.610	14.3	7.0	290	 17	11.0
  01-Jan-2016 14:00:00	51.05796	-4.27774	0	1.520	2.190	14.3	8.2	295	 24	10.9
  01-Jan-2016 14:30:00	51.05792	-4.27769	0	1.460	1.910	14.3	7.4	281	 17	10.9
  01-Jan-2016 15:00:00	51.05796	-4.27769	0	1.390	2.270	11.8	6.6	273	 15	11.0
  01-Jan-2016 15:30:00	51.05791	-4.27772	0	1.450	2.150	11.8	6.2	277	 17	11.1
  01-Jan-2016 16:00:00	51.05808	-4.27769	0	1.540	2.100	14.3	6.1	274	 18	11.1
  01-Jan-2016 16:30:00	51.05813	-4.27769	0	1.420	2.390	11.8	5.3	273	 16	11.1
  01-Jan-2016 17:00:00	51.05818	-4.27767	0	1.260	1.950	13.3	5.1	274	 18	11.1
  01-Jan-2016 17:30:00	51.05823	-4.27767	0	1.410	2.240	14.3	6.2	276	 14	11.1
  01-Jan-2016 18:00:00	51.05833	-4.27761	0	1.380	2.140	13.3	6.3	278	 10	11.1
  01-Jan-2016 18:30:00	51.05843	-4.27744	0	1.350	2.000	14.3	5.7	277	 13	11.1
  01-Jan-2016 19:00:00	51.05843	-4.27733	0	1.130	1.810	14.3	5.3	276	 13	11.1
  01-Jan-2016 19:30:00	51.05846	-4.27746	0	1.190	2.080	12.5	5.6	276	 14	11.1
  01-Jan-2016 20:00:00	51.05843	-4.27739	0	1.150	2.120	13.3	5.3	277	 16	11.1
  01-Jan-2016 20:30:00	51.05843	-4.27716	0	1.190	1.700	13.3	5.4	276	 11	11.1
  01-Jan-2016 21:00:00	51.05848	-4.27724	0	0.980	1.330	13.3	4.7	278	 15	11.1
  01-Jan-2016 21:30:00	51.05848	-4.27727	0	1.040	1.860	15.4	4.8	284	 19	11.1
  01-Jan-2016 22:00:00	51.05834	-4.27737	0	1.100	1.660	12.5	5.2	278	 14	11.1
  01-Jan-2016 22:30:00	51.05838	-4.27748	0	1.030	1.780	11.1	5.3	276	 18	11.1
  01-Jan-2016 23:00:00	51.05834	-4.27765	0	1.030	1.630	12.5	6.1	278	 15	11.1
  01-Jan-2016 23:30:00	51.05829	-4.27767	0	0.980	1.390	14.3	7.0	283	 22	11.1
  02-Jan-2016 00:00:00	51.05811	-4.27776	0	1.060	1.620	11.8	7.5	271	 14	11.1
  02-Jan-2016 00:30:00	51.05802	-4.27778	0	1.130	2.090	11.1	7.0	278	 16	11.1
  02-Jan-2016 01:00:00	51.05799	-4.27774	0	1.130	1.590	13.3	7.1	286	 15	11.1
  02-Jan-2016 01:30:00	51.05784	-4.27774	0	1.050	1.820	14.3	6.2	287	 18	11.1
  02-Jan-2016 02:00:00	51.05785	-4.27772	0	1.120	1.640	11.8	6.2	277	 14	11.2
  02-Jan-2016 02:30:00	51.05777	-4.27767	0	1.170	1.650	11.8	6.2	283	 14	11.2
  02-Jan-2016 03:00:00	51.05768	-4.27759	0	1.130	1.840	16.7	6.3	295	 17	11.2
  02-Jan-2016 03:30:00	51.05774	-4.27763	0	1.260	1.980	14.3	7.4	283	 18	11.1
  02-Jan-2016 04:00:00	51.05779	-4.27763	0	1.220	1.590	13.3	7.7	284	 15	11.1
  02-Jan-2016 04:30:00	51.05785	-4.27769	0	1.400	1.960	14.3	10.5	281	 14	11.1
  02-Jan-2016 05:00:00	51.05792	-4.27769	0	1.230	1.690	13.3	10.8	281	 12	11.1
  02-Jan-2016 05:30:00	51.05795	-4.27769	0	1.340	1.940	12.5	10.8	277	 16	11.1
  02-Jan-2016 06:00:00	51.05784	-4.27759	0	1.420	2.650	12.5	10.3	278	 13	11.1
  02-Jan-2016 06:30:00	51.05788	-4.27759	0	1.530	2.320	14.3	11.1	278	 14	11.1
  02-Jan-2016 07:00:00	51.05796	-4.27754	0	1.340	2.150	13.3	10.5	278	 15	11.1
  02-Jan-2016 07:30:00	51.05810	-4.27765	0	1.510	2.330	13.3	11.1	280	 11	11.1
  02-Jan-2016 08:00:00	51.05819	-4.27735	0	1.780	2.870	13.3	11.8	276	  9	11.1
  02-Jan-2016 08:30:00	51.05836	-4.27720	0	1.960	2.530	12.5	11.4	277	  8	11.1
  02-Jan-2016 09:00:00	51.05842	-4.27714	0	2.100	2.970	14.3	11.4	277	  7	11.1
  02-Jan-2016 09:30:00	51.05839	-4.27701	0	1.990	3.000	14.3	11.1	276	  6	11.2
  02-Jan-2016 10:00:00	51.05844	-4.27696	0	1.790	2.700	13.3	10.3	281	 11	11.2
  02-Jan-2016 10:30:00	51.05841	-4.27696	0	1.830	2.600	13.3	9.8	280	  8	11.2
  02-Jan-2016 11:00:00	51.05831	-4.27722	0	1.790	2.550	16.7	9.8	283	 13	11.2
  02-Jan-2016 11:30:00	51.05801	-4.27761	0	1.950	2.820	14.3	8.5	281	 11	11.2
  02-Jan-2016 12:00:00	51.05772	-4.27707	0	1.920	2.960	13.3	7.8	280	  9	11.2
  02-Jan-2016 12:30:00	51.05773	-4.27688	0	1.620	2.460	14.3	6.3	286	 14	11.2
  02-Jan-2016 13:00:00	51.05765	-4.27701	0	2.050	2.980	13.3	7.1	276	 13	11.2
  02-Jan-2016 13:30:00	51.05765	-4.27705	0	1.980	3.470	13.3	6.3	277	  9	11.2
  02-Jan-2016 14:00:00	51.05763	-4.27707	0	2.260	3.690	13.3	6.6	283	 12	11.1
  02-Jan-2016 14:30:00	51.05760	-4.27718	0	2.360	3.640	14.3	6.7	283	 14	11.2
  02-Jan-2016 15:00:00	51.05765	-4.27709	0	2.360	3.480	14.3	6.7	278	 11	11.1
  02-Jan-2016 15:30:00	51.05762	-4.27714	0	2.560	3.670	11.8	6.8	283	 10	11.1
  02-Jan-2016 16:00:00	51.05764	-4.27699	0	2.480	3.960	12.5	6.5	286	  9	11.1
  02-Jan-2016 16:30:00	51.05767	-4.27677	0	2.640	3.750	14.3	6.7	288	 13	11.1
  02-Jan-2016 17:00:00	51.05766	-4.27671	0	2.780	4.100	13.3	6.5	286	 18	11.1
  02-Jan-2016 17:30:00	51.05779	-4.27649	0	2.990	4.650	11.1	6.3	281	 12	11.1
  02-Jan-2016 18:00:00	51.05797	-4.27647	0	3.500	9999.000	11.1	6.9	281	  9	11.1
  02-Jan-2016 18:30:00	51.05812	-4.27641	0	3.230	9999.000	11.8	6.8	281	  7	11.1
  02-Jan-2016 19:00:00	51.05829	-4.27636	0	3.400	5.500	10.0	6.9	277	  9	11.1
  02-Jan-2016 19:30:00	51.05832	-4.27643	0	3.400	5.620	10.0	6.8	278	  9	11.1
  02-Jan-2016 20:00:00	51.05826	-4.27645	0	3.220	5.360	9.1	6.7	278	  9	11.1
  02-Jan-2016 20:30:00	51.05829	-4.27649	0	3.070	9999.000	12.5	6.7	277	 12	11.1
  02-Jan-2016 21:00:00	51.05840	-4.27664	0	2.990	5.570	10.0	6.3	273	 10	11.1
  02-Jan-2016 21:30:00	51.05848	-4.27669	0	3.110	4.830	9.1	6.7	278	 10	11.1
  02-Jan-2016 22:00:00	51.05838	-4.27664	0	2.740	4.630	12.5	6.5	278	 13	11.1
  02-Jan-2016 22:30:00	51.05841	-4.27673	0	2.510	3.240	10.0	6.2	276	  9	11.2
  02-Jan-2016 23:00:00	51.05837	-4.27662	0	2.360	3.940	10.5	6.2	273	 10	11.2
  02-Jan-2016 23:30:00	51.05841	-4.27675	0	2.170	3.890	11.1	6.1	281	 11	10.9
  03-Jan-2016 00:00:00	51.05838	-4.27675	0	2.200	3.870	11.1	6.3	283	 10	10.8
  03-Jan-2016 00:30:00	51.05841	-4.27731	0	2.150	3.100	12.5	6.6	277	  8	10.7
  03-Jan-2016 01:00:00	51.05841	-4.27739	0	2.050	3.060	12.5	6.8	281	  7	10.7
  03-Jan-2016 01:30:00	51.05838	-4.27752	0	1.870	2.740	12.5	6.7	281	 11	10.7
  03-Jan-2016 02:00:00	51.05837	-4.27757	0	1.870	2.770	12.5	7.0	274	 11	10.7
  03-Jan-2016 02:30:00	51.05828	-4.27769	0	1.860	2.570	11.8	7.5	274	 11	10.7
  03-Jan-2016 03:00:00	51.05828	-4.27780	0	1.790	2.810	12.5	8.0	274	 12	10.7
  03-Jan-2016 03:30:00	51.05823	-4.27767	0	1.660	2.520	12.5	8.0	270	 12	10.8
  03-Jan-2016 04:00:00	51.05825	-4.27778	0	1.630	2.360	11.8	7.7	274	 13	10.8
  03-Jan-2016 04:30:00	51.05824	-4.27776	0	1.660	2.380	11.8	8.0	273	 14	10.8
  03-Jan-2016 05:00:00	51.05826	-4.27774	0	1.540	2.160	11.1	8.2	273	 12	10.8
  03-Jan-2016 05:30:00	51.05832	-4.27767	0	1.550	2.410	11.8	8.2	274	 11	10.8
  03-Jan-2016 06:00:00	51.05847	-4.27746	0	1.560	2.110	11.8	6.9	274	 10	10.8
  03-Jan-2016 06:30:00	51.05847	-4.27739	0	1.410	2.100	11.1	6.2	276	  9	10.8
  03-Jan-2016 07:00:00	51.05849	-4.27742	0	1.430	2.000	12.5	5.9	278	 12	10.9
  03-Jan-2016 07:30:00	51.05849	-4.27718	0	1.440	2.240	13.3	6.3	280	 12	10.9
  03-Jan-2016 08:00:00	51.05851	-4.27724	0	1.230	1.830	13.3	6.7	283	 11	10.9
  03-Jan-2016 08:30:00	51.05853	-4.27729	0	1.260	1.740	12.5	6.7	283	 10	11.0
  03-Jan-2016 09:00:00	51.05846	-4.27688	0	1.190	2.210	10.5	6.1	277	 12	11.0
  03-Jan-2016 09:30:00	51.05843	-4.27675	0	1.360	2.400	12.5	6.5	274	  9	11.0
  03-Jan-2016 10:00:00	51.05839	-4.27669	0	1.300	2.340	10.0	6.8	276	 11	11.0
  03-Jan-2016 10:30:00	51.05840	-4.27669	0	1.370	1.740	12.5	6.6	276	 13	11.1
  03-Jan-2016 11:00:00	51.05838	-4.27666	0	1.410	1.980	11.1	5.8	276	 11	11.1
  03-Jan-2016 11:30:00	51.05823	-4.27649	0	1.590	2.620	10.5	5.5	273	  9	11.1
  03-Jan-2016 12:00:00	51.05819	-4.27649	0	1.550	2.280	11.8	5.5	276	 10	11.1
  03-Jan-2016 12:30:00	51.05808	-4.27651	0	1.590	2.520	10.5	5.5	274	 10	11.1
  03-Jan-2016 13:00:00	51.05798	-4.27654	0	1.630	2.910	11.8	5.6	276	  8	11.1
  03-Jan-2016 13:30:00	51.05777	-4.27690	0	1.770	3.430	11.8	6.0	278	 10	11.1
  03-Jan-2016 14:00:00	51.05776	-4.27711	0	1.850	2.750	12.5	6.2	280	 11	11.1
  03-Jan-2016 14:30:00	51.05773	-4.27716	0	1.970	2.790	11.8	6.5	278	 10	11.1
  03-Jan-2016 15:00:00	51.05769	-4.27718	0	1.850	2.970	11.1	6.3	278	  7	11.1
  03-Jan-2016 15:30:00	51.05768	-4.27731	0	1.890	2.590	10.5	6.3	277	  7	11.1
  03-Jan-2016 16:00:00	51.05770	-4.27701	0	2.040	2.830	11.1	6.7	280	  9	11.1
  03-Jan-2016 16:30:00	51.05776	-4.27696	0	2.170	2.820	11.1	6.6	277	  6	11.0
  03-Jan-2016 17:00:00	51.05775	-4.27673	0	2.300	3.550	12.5	6.9	281	 11	11.1
  03-Jan-2016 17:30:00	51.05770	-4.27686	0	2.530	3.870	11.8	7.4	277	  6	11.1
  03-Jan-2016 18:00:00	51.05778	-4.27669	0	2.590	3.760	11.8	7.5	276	  7	11.1
  03-Jan-2016 18:30:00	51.05801	-4.27654	0	2.450	3.490	11.8	6.9	273	  7	11.1
  03-Jan-2016 19:00:00	51.05823	-4.27654	0	2.670	4.030	11.8	7.4	273	  8	11.1
  03-Jan-2016 19:30:00	51.05826	-4.27660	0	2.520	3.760	10.5	7.0	273	  9	11.1
  03-Jan-2016 20:00:00	51.05822	-4.27645	0	2.600	3.880	11.8	7.4	270	 10	11.1
  03-Jan-2016 20:30:00	51.05838	-4.27666	0	2.460	3.610	11.8	7.1	270	 11	11.0
  03-Jan-2016 21:00:00	51.05838	-4.27664	0	2.650	4.440	11.8	7.4	274	 10	11.0
  03-Jan-2016 21:30:00	51.05835	-4.27660	0	2.740	4.490	11.1	7.3	273	 12	11.0
  03-Jan-2016 22:00:00	51.05842	-4.27669	0	2.590	4.000	11.8	7.5	274	  8	11.0
  03-Jan-2016 22:30:00	51.05841	-4.27671	0	2.540	3.910	12.5	7.1	277	 11	11.0
  03-Jan-2016 23:00:00	51.05840	-4.27658	0	2.750	4.480	11.8	7.4	271	 12	11.0
  03-Jan-2016 23:30:00	51.05820	-4.27617	0	3.380	5.410	13.3	8.5	277	  9	11.0
  04-Jan-2016 00:00:00	51.05834	-4.27660	0	3.730	5.710	13.3	8.9	280	  8	10.9
  04-Jan-2016 00:30:00	51.05828	-4.27656	0	3.950	6.450	14.3	9.1	281	  9	11.0
  04-Jan-2016 01:00:00	51.05832	-4.27662	0	4.000	9999.000	14.3	9.1	278	  8	11.0
  04-Jan-2016 01:30:00	51.05829	-4.27669	0	4.030	6.160	14.3	9.3	286	  7	11.0
  04-Jan-2016 02:00:00	51.05836	-4.27729	0	3.890	5.530	15.4	9.1	288	  7	11.0
  04-Jan-2016 02:30:00	51.05823	-4.27742	0	3.710	5.150	15.4	8.7	286	 11	10.9
  04-Jan-2016 03:00:00	51.05818	-4.27718	0	3.930	4.900	16.7	9.5	284	  7	10.8
  04-Jan-2016 03:30:00	51.05825	-4.27774	0	3.760	5.590	15.4	9.1	283	  9	10.8
  04-Jan-2016 04:00:00	51.05828	-4.27752	0	3.890	5.040	16.7	9.8	287	  8	10.6
  04-Jan-2016 04:30:00	51.05783	-4.27772	0	3.850	5.750	16.7	9.3	284	 11	10.5
  04-Jan-2016 05:00:00	51.05779	-4.27769	0	4.080	5.350	15.4	9.8	288	  9	10.6
  04-Jan-2016 05:30:00	51.05783	-4.27737	0	4.040	6.140	13.3	9.5	284	  7	10.6
  04-Jan-2016 06:00:00	51.05790	-4.27690	0	4.210	5.890	15.4	9.5	284	  8	10.6
  04-Jan-2016 06:30:00	51.05779	-4.27677	0	4.120	9999.000	14.3	9.1	283	 12	10.6
  04-Jan-2016 07:00:00	51.05804	-4.27639	0	3.950	6.040	14.3	9.1	281	 11	10.7
  04-Jan-2016 07:30:00	51.05807	-4.27643	0	4.140	5.700	14.3	9.1	280	 12	10.8
  04-Jan-2016 08:00:00	51.05801	-4.27662	0	3.840	6.210	13.3	8.7	278	 13	10.8
  04-Jan-2016 08:30:00	51.05822	-4.27647	0	4.080	9999.000	13.3	9.1	278	 12	11.0
  04-Jan-2016 09:00:00	51.05821	-4.27651	0	4.580	6.090	16.7	9.5	274	 12	11.0
  04-Jan-2016 09:30:00	51.05826	-4.27654	0	4.330	6.250	15.4	9.1	271	 11	11.0
  04-Jan-2016 10:00:00	51.05831	-4.27656	0	4.090	6.010	14.3	8.9	278	 11	10.9
  04-Jan-2016 10:30:00	51.05829	-4.27660	0	4.140	6.060	15.4	8.9	280	 11	10.9
  04-Jan-2016 11:00:00	51.05832	-4.27647	0	3.850	5.340	15.4	8.7	278	 11	10.9
  04-Jan-2016 11:30:00	51.05831	-4.27651	0	3.540	5.050	15.4	8.2	281	  9	10.9
  04-Jan-2016 12:00:00	51.05840	-4.27662	0	3.410	5.100	15.4	8.3	280	 11	10.9
  04-Jan-2016 12:30:00	51.05838	-4.27669	0	3.630	5.290	15.4	8.7	278	 10	10.9
  04-Jan-2016 13:00:00	51.05822	-4.27677	0	3.580	5.350	15.4	8.7	284	  9	10.9
  04-Jan-2016 13:30:00	51.05838	-4.27671	0	3.380	4.510	15.4	8.5	277	  6	10.9
  04-Jan-2016 14:00:00	51.05821	-4.27666	0	3.150	4.860	15.4	8.0	288	 10	10.9
  04-Jan-2016 14:30:00	51.05822	-4.27681	0	3.310	4.770	13.3	8.2	281	  7	10.9
  04-Jan-2016 15:00:00	51.05798	-4.27688	0	3.270	5.120	14.3	8.3	284	  8	10.8
  04-Jan-2016 15:30:00	51.05780	-4.27701	0	3.380	4.840	13.3	8.7	281	 11	10.8
  04-Jan-2016 16:00:00	51.05819	-4.27763	0	3.140	4.880	15.4	8.3	287	 10	10.8
  04-Jan-2016 16:30:00	51.05828	-4.27722	0	3.300	4.350	15.4	8.3	281	 10	10.7
  04-Jan-2016 17:00:00	51.05828	-4.27754	0	3.440	9999.000	15.4	8.3	287	  9	10.7
  04-Jan-2016 17:30:00	51.05826	-4.27748	0	3.360	4.320	14.3	8.5	287	  9	10.7
  04-Jan-2016 18:00:00	51.05836	-4.27716	2	3.430	4.780	11.1	8.5	277	  5	10.7
  04-Jan-2016 18:30:00	51.05851	-4.27696	0	3.410	5.390	15.4	8.5	286	  9	10.7
  04-Jan-2016 19:00:00	51.05846	-4.27684	0	3.410	5.080	13.3	8.5	277	  8	10.8
  04-Jan-2016 19:30:00	51.05841	-4.27666	0	3.500	5.430	11.1	8.3	277	  9	10.8
  04-Jan-2016 20:00:00	51.05828	-4.27656	0	3.720	5.170	11.8	8.7	276	  7	10.8
  04-Jan-2016 20:30:00	51.05788	-4.27664	0	3.800	5.720	14.3	8.9	286	  8	10.8
  04-Jan-2016 21:00:00	51.05804	-4.27643	0	3.560	5.260	13.3	8.5	280	 10	10.9
  04-Jan-2016 21:30:00	51.05829	-4.27658	0	3.660	4.850	12.5	8.9	277	  6	10.9
  04-Jan-2016 22:00:00	51.05822	-4.27651	0	3.350	5.130	13.3	8.7	278	 10	10.9
  04-Jan-2016 22:30:00	51.05828	-4.27651	0	3.550	9999.000	10.5	8.7	276	  7	10.9
  04-Jan-2016 23:00:00	51.05834	-4.27658	0	3.340	9999.000	13.3	8.3	277	  7	10.9
  04-Jan-2016 23:30:00	51.05848	-4.27666	0	3.250	4.000	13.3	8.3	278	  7	10.9
  05-Jan-2016 00:00:00	51.05838	-4.27656	0	3.090	4.140	12.5	8.2	281	  6	10.9
  05-Jan-2016 00:30:00	51.05833	-4.27664	0	3.130	4.810	13.3	8.3	281	 10	10.9
  05-Jan-2016 01:00:00	51.05837	-4.27671	0	3.180	4.430	14.3	8.7	280	  7	10.9
  05-Jan-2016 01:30:00	51.05838	-4.27681	0	3.010	4.570	13.3	8.5	286	  7	10.8
  05-Jan-2016 02:00:00	51.05831	-4.27673	0	2.650	4.040	13.3	7.8	286	 10	10.8
  05-Jan-2016 02:30:00	51.05808	-4.27684	0	2.910	9999.000	14.3	8.7	286	  6	10.8
  05-Jan-2016 03:00:00	51.05775	-4.27733	0	2.620	3.830	14.3	8.2	287	  8	10.8
  05-Jan-2016 03:30:00	51.05782	-4.27757	0	2.500	3.700	14.3	8.2	287	  9	10.8
  05-Jan-2016 04:00:00	51.05782	-4.27767	0	2.540	4.340	13.3	8.3	287	  7	10.8
  05-Jan-2016 04:30:00	51.05777	-4.27757	0	2.850	5.030	14.3	8.9	287	  8	10.5
  05-Jan-2016 05:00:00	51.05785	-4.27763	0	2.550	9999.000	12.5	8.7	287	 12	10.3
  05-Jan-2016 05:30:00	51.05792	-4.27776	0	2.690	4.240	14.3	8.9	287	  8	10.2
  05-Jan-2016 06:00:00	51.05783	-4.27769	0	3.030	3.980	13.3	9.1	283	  9	10.3
  05-Jan-2016 06:30:00	51.05802	-4.27769	0	2.880	4.000	14.3	8.9	283	 10	10.3
  05-Jan-2016 07:00:00	51.05803	-4.27767	0	2.700	4.020	13.3	9.1	284	 12	10.3
  05-Jan-2016 07:30:00	51.05804	-4.27750	0	2.750	3.550	11.8	8.9	281	  8	10.3
  05-Jan-2016 08:00:00	51.05803	-4.27696	0	2.610	4.200	11.8	8.2	278	  6	10.3
  05-Jan-2016 08:30:00	51.05796	-4.27656	0	3.190	4.370	13.3	9.1	283	  7	10.3
  05-Jan-2016 09:00:00	51.05811	-4.27643	0	2.960	4.190	11.8	8.9	276	  8	10.3
  05-Jan-2016 09:30:00	51.05819	-4.27651	0	2.820	4.600	11.8	8.7	276	  9	10.4
  05-Jan-2016 10:00:00	51.05828	-4.27654	0	2.920	4.740	13.3	8.7	280	 10	10.7
  05-Jan-2016 10:30:00	51.05825	-4.27645	0	2.980	4.460	12.5	8.9	278	 12	10.8
  05-Jan-2016 11:00:00	51.05823	-4.27645	0	2.580	3.660	12.5	8.5	280	 10	10.8
  05-Jan-2016 11:30:00	51.05827	-4.27651	0	2.240	3.060	12.5	8.0	281	 10	10.8
  05-Jan-2016 12:00:00	51.05828	-4.27649	0	2.340	3.450	11.1	8.2	277	  7	10.8
  05-Jan-2016 12:30:00	51.05829	-4.27654	0	2.420	3.640	13.3	7.8	286	  8	10.8
  05-Jan-2016 13:00:00	51.05810	-4.27658	0	2.310	4.040	13.3	7.4	286	  9	10.8
  05-Jan-2016 13:30:00	51.05811	-4.27647	0	2.300	3.120	13.3	7.5	283	  9	10.8
  05-Jan-2016 14:00:00	51.05812	-4.27647	0	2.500	3.340	14.3	7.7	287	  7	10.8
  05-Jan-2016 14:30:00	51.05810	-4.27647	0	2.390	3.350	12.5	7.5	286	  6	10.8
  05-Jan-2016 15:00:00	51.05784	-4.27658	0	2.250	3.380	13.3	7.5	288	  8	10.7
  05-Jan-2016 15:30:00	51.05777	-4.27737	0	2.290	4.090	13.3	7.7	288	  9	10.6
  05-Jan-2016 16:00:00	51.05781	-4.27744	0	2.400	3.430	13.3	8.2	287	  4	10.6
  05-Jan-2016 16:30:00	51.05789	-4.27746	0	2.120	3.660	11.8	7.5	284	  6	10.6
  05-Jan-2016 17:00:00	51.05773	-4.27703	0	2.170	3.540	11.8	7.0	286	 10	10.6
  05-Jan-2016 17:30:00	51.05767	-4.27727	0	2.020	3.560	13.3	6.5	288	 11	10.6
  05-Jan-2016 18:00:00	51.05766	-4.27731	0	2.180	3.340	12.5	6.8	284	  9	10.6
  05-Jan-2016 18:30:00	51.05767	-4.27731	0	2.510	3.220	12.5	7.4	287	 12	10.4
  05-Jan-2016 19:00:00	51.05762	-4.27703	0	2.590	4.100	13.3	7.0	287	 10	10.3
  05-Jan-2016 19:30:00	51.05767	-4.27669	0	2.560	3.420	12.5	7.0	288	 10	10.4
  05-Jan-2016 20:00:00	51.05759	-4.27681	0	2.790	4.510	12.5	6.9	287	 12	10.4
  05-Jan-2016 20:30:00	51.05782	-4.27654	0	2.800	4.220	13.3	6.9	290	 11	10.6
  05-Jan-2016 21:00:00	51.05811	-4.27639	0	2.790	4.700	12.5	6.6	287	  6	10.7
  05-Jan-2016 21:30:00	51.05811	-4.27643	0	3.080	4.980	13.3	7.0	290	 12	10.6
  05-Jan-2016 22:00:00	51.05778	-4.27660	0	2.640	9999.000	12.5	6.3	287	 12	10.6
  05-Jan-2016 22:30:00	51.05782	-4.27651	0	2.820	9999.000	13.3	6.5	288	 11	10.3
  05-Jan-2016 23:00:00	51.05787	-4.27677	0	2.540	4.070	14.3	6.3	288	  9	10.3
  05-Jan-2016 23:30:00	51.05818	-4.27727	0	2.680	4.040	13.3	6.7	287	  8	10.2
  06-Jan-2016 00:00:00	51.05841	-4.27714	0	2.520	3.380	10.5	6.6	281	  8	10.3
  06-Jan-2016 00:30:00	51.05841	-4.27696	0	2.330	3.340	13.3	6.3	288	 15	10.3
  06-Jan-2016 01:00:00	51.05841	-4.27684	0	2.260	3.970	14.3	6.3	290	  9	10.3
  06-Jan-2016 01:30:00	51.05825	-4.27679	0	2.270	3.800	13.3	6.2	295	 10	10.3
  06-Jan-2016 02:00:00	51.05809	-4.27671	0	2.160	3.660	13.3	6.2	290	 10	10.3
  06-Jan-2016 02:30:00	51.05817	-4.27673	0	2.200	3.510	11.8	6.3	288	  8	10.3
  06-Jan-2016 03:00:00	51.05784	-4.27675	0	2.280	3.320	13.3	6.1	286	 15	10.3
  06-Jan-2016 03:30:00	51.05766	-4.27714	0	2.150	2.940	10.0	6.2	278	  9	10.3
  06-Jan-2016 04:00:00	51.05765	-4.27727	0	2.030	3.270	11.8	5.8	278	 12	10.4
  06-Jan-2016 04:30:00	51.05763	-4.27731	0	2.070	2.820	11.8	5.8	280	 11	10.4
  06-Jan-2016 05:00:00	51.05761	-4.27742	0	2.030	2.960	13.3	5.9	281	 13	10.3
  06-Jan-2016 05:30:00	51.05769	-4.27748	0	2.170	3.350	14.3	6.3	280	 11	10.5
  06-Jan-2016 06:00:00	51.05762	-4.27737	0	2.220	3.190	13.3	6.2	283	 11	10.5
  06-Jan-2016 06:30:00	51.05764	-4.27746	0	2.200	3.190	13.3	6.1	281	 10	10.4
  06-Jan-2016 07:00:00	51.05758	-4.27746	0	1.980	3.030	13.3	6.2	284	 11	10.3
