Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  01-Jan-2017 09:30:00	51.05768	-4.27750	0	1.250	1.850	6.7	4.6	295	 20	10.3
  01-Jan-2017 10:00:00	51.05769	-4.27754	2	1.290	1.810	10.5	4.6	277	 17	10.3
  01-Jan-2017 10:30:00	51.05767	-4.27752	0	1.350	1.820	14.3	4.5	283	 18	10.2
  01-Jan-2017 11:00:00	51.05769	-4.27750	0	1.320	2.050	14.3	4.6	286	 12	10.1
  01-Jan-2017 11:30:00	51.05772	-4.27752	0	1.270	1.630	13.3	4.5	277	 14	10.1
  01-Jan-2017 12:00:00	51.05761	-4.27735	0	1.280	1.810	11.8	4.7	274	 18	10.1
  01-Jan-2017 12:30:00	51.05761	-4.27724	0	1.220	1.920	14.3	4.9	288	 15	10.1
  01-Jan-2017 13:00:00	51.05762	-4.27729	0	1.260	2.040	11.1	4.9	284	 13	10.1
  01-Jan-2017 13:30:00	51.05760	-4.27735	0	1.230	1.680	11.1	4.9	284	 16	10.1
  01-Jan-2017 14:00:00	51.05765	-4.27739	0	1.280	1.640	10.0	4.8	287	 13	10.1
  01-Jan-2017 14:30:00	51.05764	-4.27735	0	1.300	1.760	10.0	4.9	288	 12	10.1
  01-Jan-2017 15:00:00	51.05767	-4.27709	0	1.340	1.910	13.3	5.0	290	 10	10.1
  01-Jan-2017 15:30:00	51.05773	-4.27703	0	1.420	1.970	13.3	5.1	291	 12	10.1
  01-Jan-2017 16:00:00	51.05789	-4.27666	0	1.400	2.340	11.1	5.1	288	 10	10.1
  01-Jan-2017 16:30:00	51.05816	-4.27654	0	1.370	1.810	5.6	4.9	338	 19	10.1
  01-Jan-2017 17:00:00	51.05819	-4.27675	0	1.260	2.200	5.6	4.8	333	 21	10.1
  01-Jan-2017 17:30:00	51.05834	-4.27664	0	1.170	1.760	5.9	4.5	338	 24	10.1
  01-Jan-2017 18:00:00	51.05826	-4.27675	0	1.230	2.060	5.9	4.6	338	 18	10.2
  01-Jan-2017 18:30:00	51.05801	-4.27686	0	1.150	1.620	5.9	4.4	338	 21	10.2
  01-Jan-2017 19:00:00	51.05813	-4.27669	0	1.110	1.790	5.6	4.3	338	 20	10.2
  01-Jan-2017 19:30:00	51.05821	-4.27664	0	1.060	1.620	5.6	4.1	346	 15	10.2
  01-Jan-2017 20:00:00	51.05780	-4.27696	0	1.200	1.780	5.6	4.3	347	 15	10.2
  01-Jan-2017 20:30:00	51.05777	-4.27754	0	1.160	1.830	5.3	4.0	354	 15	10.2
  01-Jan-2017 21:00:00	51.05775	-4.27757	0	1.090	1.430	5.3	3.8	350	 18	10.2
  01-Jan-2017 21:30:00	51.05775	-4.27759	0	0.980	1.340	5.0	3.9	352	 16	10.2
  01-Jan-2017 22:00:00	51.05772	-4.27759	0	0.920	1.200	14.3	3.8	293	 23	10.1
  01-Jan-2017 22:30:00	51.05774	-4.27761	0	0.760	1.210	14.3	3.6	287	 24	10.2
  01-Jan-2017 23:00:00	51.05769	-4.27754	0	0.690	0.930	14.3	3.6	283	 23	10.1
  01-Jan-2017 23:30:00	51.05766	-4.27750	0	0.710	1.100	14.3	3.7	287	 23	10.0
  02-Jan-2017 00:00:00	51.05765	-4.27748	0	0.650	0.940	13.3	3.9	284	 17	10.0
  02-Jan-2017 00:30:00	51.05765	-4.27748	0	0.650	0.950	11.8	3.7	287	 13	10.1
  02-Jan-2017 01:00:00	51.05766	-4.27744	0	0.710	1.100	10.0	4.3	291	 16	10.1
  02-Jan-2017 01:30:00	51.05764	-4.27735	0	0.670	0.930	13.3	4.5	290	 13	10.1
  02-Jan-2017 02:00:00	51.05763	-4.27722	0	0.680	1.270	13.3	4.7	290	 14	10.1
  02-Jan-2017 02:30:00	51.05762	-4.27707	0	0.740	1.030	13.3	4.9	295	 11	9.8
  02-Jan-2017 03:00:00	51.05769	-4.27750	0	0.720	1.030	12.5	4.7	298	 13	9.9
  02-Jan-2017 03:30:00	51.05780	-4.27763	0	0.750	1.160	13.3	4.6	287	 13	10.1
  02-Jan-2017 04:00:00	51.05801	-4.27675	0	0.750	0.890	12.5	4.8	283	 11	10.1
  02-Jan-2017 04:30:00	51.05834	-4.27660	0	0.700	1.080	13.3	4.4	283	 18	10.1
  02-Jan-2017 05:00:00	51.05838	-4.27666	0	0.770	1.330	12.5	4.5	284	 13	10.1
  02-Jan-2017 05:30:00	51.05835	-4.27688	0	0.740	0.930	13.3	4.4	288	 11	10.1
  02-Jan-2017 06:00:00	51.05840	-4.27664	2	0.630	0.820	5.3	4.0	339	 25	10.1
  02-Jan-2017 06:30:00	51.05837	-4.27662	2	0.590	0.830	12.5	3.9	287	 15	10.1
  02-Jan-2017 07:00:00	51.05841	-4.27671	0	0.550	0.940	4.8	3.7	342	 20	10.1
  02-Jan-2017 07:30:00	51.05837	-4.27671	0	0.550	0.830	5.0	4.0	331	 23	10.1
  02-Jan-2017 08:00:00	51.05836	-4.27673	2	0.540	0.830	13.3	4.1	287	 22	10.1
  02-Jan-2017 08:30:00	51.05823	-4.27699	0	0.500	0.830	4.5	4.0	338	 30	10.1
  02-Jan-2017 09:00:00	51.05787	-4.27763	0	0.480	0.790	4.3	4.0	346	 24	10.1
  02-Jan-2017 09:30:00	51.05780	-4.27761	2	0.520	0.720	13.3	3.9	286	 23	10.1
  02-Jan-2017 10:00:00	51.05776	-4.27761	2	0.560	0.870	4.3	3.9	345	 17	10.1
  02-Jan-2017 10:30:00	51.05776	-4.27763	0	0.530	0.800	13.3	3.9	295	 16	10.1
  02-Jan-2017 11:00:00	51.05773	-4.27757	0	0.430	0.630	13.3	4.2	278	  8	10.1
  02-Jan-2017 11:30:00	51.05767	-4.27754	0	0.390	0.700	13.3	4.1	283	 12	10.0
  02-Jan-2017 12:00:00	51.05767	-4.27748	0	0.370	0.490	13.3	4.5	284	 15	10.1
  02-Jan-2017 12:30:00	51.05766	-4.27750	0	0.350	0.510	12.5	4.3	281	 18	9.8
  02-Jan-2017 13:00:00	51.05767	-4.27737	0	0.360	0.600	12.5	4.8	288	 19	9.7
  02-Jan-2017 13:30:00	51.05763	-4.27754	0	0.360	0.520	12.5	5.5	284	 15	9.7
  02-Jan-2017 14:00:00	51.05770	-4.27748	0	0.400	0.680	12.5	5.1	284	 11	9.7
  02-Jan-2017 14:30:00	51.05765	-4.27731	0	0.420	0.630	12.5	4.4	284	 13	9.8
  02-Jan-2017 15:00:00	51.05768	-4.27729	0	0.390	0.590	11.8	4.1	283	 16	9.8
  02-Jan-2017 15:30:00	51.05770	-4.27718	0	0.420	0.620	12.5	4.0	291	  9	9.8
  02-Jan-2017 16:00:00	51.05822	-4.27660	0	0.440	0.650	12.5	4.0	288	  9	9.8
  02-Jan-2017 16:30:00	51.05838	-4.27669	0	0.420	0.560	12.5	3.6	278	 12	9.8
  02-Jan-2017 17:00:00	51.05840	-4.27669	0	0.360	0.510	11.8	3.7	277	 14	9.9
  02-Jan-2017 17:30:00	51.05841	-4.27669	0	0.370	0.540	11.8	4.0	276	  9	10.1
  02-Jan-2017 18:00:00	51.05839	-4.27662	0	0.360	0.480	11.8	3.9	277	 13	10.1
  02-Jan-2017 18:30:00	51.05835	-4.27658	2	0.360	0.550	3.5	3.7	316	 24	10.1
  02-Jan-2017 19:00:00	51.05835	-4.27656	2	0.360	0.550	12.5	3.6	283	 18	10.1
  02-Jan-2017 19:30:00	51.05835	-4.27660	0	0.350	0.590	3.6	3.5	336	 20	10.0
  02-Jan-2017 20:00:00	51.05834	-4.27669	0	0.340	0.560	3.5	3.5	336	 24	9.9
  02-Jan-2017 20:30:00	51.05839	-4.27684	0	0.320	0.460	12.5	3.5	290	 27	10.0
  02-Jan-2017 21:00:00	51.05827	-4.27752	0	0.300	0.460	11.8	3.6	290	 26	9.9
  02-Jan-2017 21:30:00	51.05794	-4.27772	0	0.270	0.350	12.5	3.5	297	 27	10.0
  02-Jan-2017 22:00:00	51.05784	-4.27763	0	0.240	0.370	12.5	3.6	293	 18	10.0
  02-Jan-2017 22:30:00	51.05778	-4.27754	0	0.230	0.310	11.8	3.7	293	 19	10.1
  02-Jan-2017 23:00:00	51.05773	-4.27752	0	0.220	0.360	11.8	4.0	288	 17	10.1
  02-Jan-2017 23:30:00	51.05767	-4.27754	0	0.210	0.280	12.5	3.9	280	 20	10.0
  03-Jan-2017 00:00:00	51.05774	-4.27752	0	0.180	0.290	11.8	4.3	288	 18	10.0
  03-Jan-2017 00:30:00	51.05769	-4.27750	0	0.190	0.270	11.8	4.9	277	 23	9.9
  03-Jan-2017 01:00:00	51.05767	-4.27744	0	0.190	0.250	11.8	5.6	281	 16	9.8
  03-Jan-2017 01:30:00	51.05768	-4.27742	0	0.180	0.320	10.5	5.6	280	 13	9.8
  03-Jan-2017 02:00:00	51.05766	-4.27744	0	0.200	0.290	10.5	5.7	284	 15	9.7
  03-Jan-2017 02:30:00	51.05769	-4.27750	0	0.180	0.300	11.1	4.8	290	 22	9.7
  03-Jan-2017 03:00:00	51.05782	-4.27759	0	0.220	0.360	11.1	5.9	287	 10	9.7
  03-Jan-2017 03:30:00	51.05807	-4.27742	0	0.230	0.350	10.5	6.0	278	 13	9.8
  03-Jan-2017 04:00:00	51.05834	-4.27677	0	0.220	0.360	11.1	5.5	280	 11	9.8
  03-Jan-2017 04:30:00	51.05831	-4.27654	0	0.210	0.320	11.1	5.4	274	 10	9.9
  03-Jan-2017 05:00:00	51.05835	-4.27658	0	0.220	0.290	11.1	5.5	270	 11	9.9
  03-Jan-2017 05:30:00	51.05834	-4.27660	0	0.220	0.340	10.5	3.5	277	 19	9.9
  03-Jan-2017 06:00:00	51.05836	-4.27662	0	0.210	0.290	10.5	3.2	278	 20	10.1
  03-Jan-2017 06:30:00	51.05838	-4.27664	0	0.200	0.310	11.1	3.4	278	 15	10.0
  03-Jan-2017 07:00:00	51.05837	-4.27660	0	0.200	0.260	10.5	3.5	276	 14	10.0
  03-Jan-2017 07:30:00	51.05834	-4.27660	0	0.180	0.260	10.5	3.7	280	 26	10.0
  03-Jan-2017 08:00:00	51.05835	-4.27666	0	0.180	0.290	11.1	3.5	290	 38	10.0
  03-Jan-2017 08:30:00	51.05834	-4.27671	0	0.190	0.290	11.8	3.1	274	 33	10.0
  03-Jan-2017 09:00:00	51.05840	-4.27703	0	0.200	0.280	11.8	3.2	295	 41	10.0
  03-Jan-2017 09:30:00	51.05824	-4.27765	0	0.180	0.240	11.1	3.9	288	 38	9.9
  03-Jan-2017 10:00:00	51.05796	-4.27772	0	0.180	0.270	11.1	4.0	294	 25	10.0
  03-Jan-2017 10:30:00	51.05784	-4.27765	0	0.160	0.240	11.1	4.1	286	 21	10.0
  03-Jan-2017 11:00:00	51.05781	-4.27761	0	0.170	0.270	11.1	3.8	281	 21	10.0
  03-Jan-2017 11:30:00	51.05780	-4.27759	0	0.230	0.350	11.1	2.8	284	 27	10.0
  03-Jan-2017 12:00:00	51.05773	-4.27761	0	0.310	0.430	2.7	2.6	253	 15	9.9
  03-Jan-2017 12:30:00	51.05773	-4.27754	0	0.310	0.500	2.9	2.7	253	 20	9.9
  03-Jan-2017 13:00:00	51.05764	-4.27737	0	0.360	0.680	2.9	2.7	274	 24	9.8
  03-Jan-2017 13:30:00	51.05759	-4.27716	0	0.450	0.690	3.0	2.7	291	 23	9.7
  03-Jan-2017 14:00:00	51.05759	-4.27696	0	0.510	0.710	3.2	2.8	290	 17	9.7
  03-Jan-2017 14:30:00	51.05764	-4.27681	0	0.580	0.930	3.3	2.9	297	 21	9.6
  03-Jan-2017 15:00:00	51.05768	-4.27669	0	0.600	1.010	3.5	2.9	294	 22	9.6
  03-Jan-2017 15:30:00	51.05789	-4.27643	0	0.630	0.900	3.6	2.9	301	 22	9.7
  03-Jan-2017 16:00:00	51.05794	-4.27643	0	0.660	1.140	3.5	3.0	297	 26	9.8
  03-Jan-2017 16:30:00	51.05807	-4.27639	0	0.710	1.200	3.7	3.0	309	 30	9.8
  03-Jan-2017 17:00:00	51.05817	-4.27643	0	0.740	1.280	3.7	3.1	302	 18	9.8
  03-Jan-2017 17:30:00	51.05822	-4.27647	0	0.790	1.300	3.7	3.1	308	 21	9.9
  03-Jan-2017 18:00:00	51.05825	-4.27645	0	0.850	1.720	3.7	3.2	302	 21	9.9
  03-Jan-2017 18:30:00	51.05827	-4.27649	0	0.890	1.380	4.2	3.3	314	 19	9.9
  03-Jan-2017 19:00:00	51.05829	-4.27649	0	0.910	1.470	4.2	3.3	309	 20	9.9
  03-Jan-2017 19:30:00	51.05836	-4.27656	0	0.970	1.530	4.2	3.4	315	 21	9.9
  03-Jan-2017 20:00:00	51.05827	-4.27649	0	0.980	1.470	4.3	3.4	315	 16	10.0
  03-Jan-2017 20:30:00	51.05826	-4.27654	0	0.990	1.980	4.3	3.5	319	 21	10.0
  03-Jan-2017 21:00:00	51.05820	-4.27654	0	1.030	1.610	4.8	3.5	315	 16	10.0
  03-Jan-2017 21:30:00	51.05811	-4.27649	0	1.150	1.730	4.5	3.7	316	 16	10.0
  03-Jan-2017 22:00:00	51.05776	-4.27673	0	1.040	1.650	4.8	3.6	321	 17	9.9
  03-Jan-2017 22:30:00	51.05769	-4.27729	0	1.030	1.760	4.3	3.6	322	 25	9.9
  03-Jan-2017 23:00:00	51.05770	-4.27739	0	1.070	1.770	4.5	3.7	314	 24	9.9
  03-Jan-2017 23:30:00	51.05770	-4.27746	0	1.100	1.730	4.8	3.7	318	 22	9.8
  04-Jan-2017 00:00:00	51.05765	-4.27744	0	1.090	1.610	4.5	3.7	326	 24	9.8
  04-Jan-2017 00:30:00	51.05766	-4.27744	0	1.100	1.720	4.8	3.8	321	 18	9.7
  04-Jan-2017 01:00:00	51.05765	-4.27742	0	0.970	1.500	5.0	3.6	319	 23	9.1
  04-Jan-2017 01:30:00	51.05766	-4.27746	0	0.960	1.320	5.6	3.6	312	 20	9.0
  04-Jan-2017 02:00:00	51.05760	-4.27752	0	0.890	1.310	5.0	3.6	305	 18	9.0
  04-Jan-2017 02:30:00	51.05762	-4.27737	0	0.850	1.330	5.3	3.6	300	 23	8.9
  04-Jan-2017 03:00:00	51.05760	-4.27718	0	0.860	1.490	5.3	3.5	293	 21	9.1
  04-Jan-2017 03:30:00	51.05760	-4.27699	0	0.910	1.370	4.3	3.6	301	 21	9.3
  04-Jan-2017 04:00:00	51.05764	-4.27686	0	0.920	1.360	5.0	3.6	300	 19	9.3
  04-Jan-2017 04:30:00	51.05770	-4.27669	0	0.950	1.440	4.3	3.6	304	 23	9.3
  04-Jan-2017 05:00:00	51.05774	-4.27666	0	0.940	1.590	4.8	3.5	301	 22	9.4
  04-Jan-2017 05:30:00	51.05788	-4.27647	0	0.960	1.540	4.5	3.5	305	 18	9.5
  04-Jan-2017 06:00:00	51.05801	-4.27643	0	0.960	1.430	4.8	3.6	302	 17	9.6
  04-Jan-2017 06:30:00	51.05806	-4.27641	0	0.950	1.460	4.5	3.6	302	 17	9.9
  04-Jan-2017 07:00:00	51.05826	-4.27647	0	0.930	1.390	4.8	3.7	302	 18	9.7
  04-Jan-2017 07:30:00	51.05832	-4.27658	0	0.950	1.480	4.5	3.6	300	 16	9.8
  04-Jan-2017 08:00:00	51.05829	-4.27658	0	0.880	1.160	4.5	3.5	305	 20	9.8
  04-Jan-2017 08:30:00	51.05831	-4.27641	0	0.810	1.220	4.5	3.5	300	 21	9.8
  04-Jan-2017 09:00:00	51.05826	-4.27658	0	0.800	1.160	4.8	3.5	302	 21	9.8
  04-Jan-2017 09:30:00	51.05823	-4.27656	0	0.760	1.100	5.0	3.6	308	 19	9.8
  04-Jan-2017 10:00:00	51.05809	-4.27656	0	0.750	1.130	4.8	3.5	307	 18	9.8
  04-Jan-2017 10:30:00	51.05773	-4.27694	0	0.720	1.050	4.8	3.4	309	 22	9.8
  04-Jan-2017 11:00:00	51.05764	-4.27739	0	0.730	1.130	5.3	3.4	297	 22	9.8
  04-Jan-2017 11:30:00	51.05775	-4.27752	0	0.710	1.210	3.9	3.3	322	 25	9.7
  04-Jan-2017 12:00:00	51.05772	-4.27750	0	0.690	0.980	3.2	3.2	331	 24	9.8
  04-Jan-2017 12:30:00	51.05768	-4.27750	0	0.660	0.960	3.5	3.2	328	 28	9.8
  04-Jan-2017 13:00:00	51.05766	-4.27748	0	0.630	0.850	3.3	3.1	325	 28	9.3
  04-Jan-2017 13:30:00	51.05763	-4.27737	0	0.590	0.830	11.8	3.1	278	 26	9.3
  04-Jan-2017 14:00:00	51.05760	-4.27735	0	0.600	0.790	11.1	3.1	274	 19	9.3
  04-Jan-2017 14:30:00	51.05763	-4.27739	0	0.550	0.830	11.8	3.2	287	 24	9.2
  04-Jan-2017 15:00:00	51.05765	-4.27720	0	0.540	0.930	11.1	3.2	288	 23	9.2
  04-Jan-2017 15:30:00	51.05762	-4.27718	0	0.570	0.820	10.5	3.2	283	 22	9.2
  04-Jan-2017 16:00:00	51.05762	-4.27707	0	0.590	1.100	4.0	3.1	301	 31	9.1
  04-Jan-2017 16:30:00	51.05764	-4.27690	0	0.610	0.840	4.0	3.0	302	 23	9.1
  04-Jan-2017 17:00:00	51.05766	-4.27675	0	0.610	1.000	4.0	3.1	302	 21	9.1
  04-Jan-2017 17:30:00	51.05775	-4.27664	0	0.630	0.900	3.9	3.2	312	 24	9.2
  04-Jan-2017 18:00:00	51.05783	-4.27656	0	0.630	1.040	3.6	3.1	312	 23	9.3
  04-Jan-2017 18:30:00	51.05791	-4.27647	0	0.620	1.020	3.7	3.2	308	 25	9.3
  04-Jan-2017 19:00:00	51.05801	-4.27647	0	0.640	0.860	3.5	3.1	304	 18	9.4
  04-Jan-2017 19:30:00	51.05811	-4.27649	0	0.640	1.140	3.5	3.1	309	 22	9.6
  04-Jan-2017 20:00:00	51.05813	-4.27651	0	0.590	0.930	3.7	3.2	298	 27	9.7
  04-Jan-2017 20:30:00	51.05813	-4.27649	0	0.560	0.860	4.3	3.3	298	 26	9.8
  04-Jan-2017 21:00:00	51.05825	-4.27658	0	0.520	0.870	4.2	3.3	301	 21	9.8
  04-Jan-2017 21:30:00	51.05826	-4.27666	0	0.540	0.860	10.5	3.4	280	 29	9.8
  04-Jan-2017 22:00:00	51.05798	-4.27692	0	0.520	0.780	10.5	3.4	287	 19	9.8
  04-Jan-2017 22:30:00	51.05798	-4.27767	0	0.460	0.620	11.1	3.6	288	 17	9.6
  04-Jan-2017 23:00:00	51.05798	-4.27772	0	0.430	0.610	11.1	3.7	287	 24	9.5
  04-Jan-2017 23:30:00	51.05797	-4.27778	0	0.410	0.640	11.8	4.0	281	 21	9.5
  05-Jan-2017 00:00:00	51.05792	-4.27772	0	0.410	0.580	11.1	4.2	274	 24	9.5
  05-Jan-2017 00:30:00	51.05784	-4.27772	0	0.350	0.440	10.0	4.3	291	 19	9.6
  05-Jan-2017 01:00:00	51.05778	-4.27767	0	0.310	0.440	11.1	4.5	291	 20	9.4
  05-Jan-2017 01:30:00	51.05779	-4.27769	0	0.290	0.530	11.1	4.2	284	 35	9.8
  05-Jan-2017 02:00:00	51.05769	-4.27761	0	0.240	0.360	11.1	4.1	293	 23	9.8
  05-Jan-2017 02:30:00	51.05773	-4.27752	0	0.250	0.360	11.1	4.6	291	 25	9.6
  05-Jan-2017 03:00:00	51.05773	-4.27759	0	0.310	0.440	11.1	3.0	291	 28	9.6
  05-Jan-2017 03:30:00	51.05781	-4.27763	0	0.310	0.440	11.8	3.1	283	 27	9.6
  05-Jan-2017 04:00:00	51.05784	-4.27772	0	0.280	0.460	13.3	4.1	291	 26	9.7
  05-Jan-2017 04:30:00	51.05790	-4.27767	2	0.250	0.490	10.0	4.0	293	 27	9.7
  05-Jan-2017 05:00:00	51.05816	-4.27774	0	0.250	0.420	13.3	3.9	280	 29	9.7
  05-Jan-2017 05:30:00	51.05829	-4.27759	0	0.300	0.510	10.5	3.5	293	 23	9.7
  05-Jan-2017 06:00:00	51.05841	-4.27711	0	0.310	0.480	13.3	3.5	271	 19	9.8
  05-Jan-2017 06:30:00	51.05841	-4.27696	0	0.310	0.510	13.3	3.2	274	 24	9.8
  05-Jan-2017 07:00:00	51.05840	-4.27684	0	0.310	0.460	13.3	3.2	267	 23	9.8
  05-Jan-2017 07:30:00	51.05842	-4.27679	0	0.320	0.400	12.5	2.9	273	 25	9.8
  05-Jan-2017 08:00:00	51.05846	-4.27688	0	0.320	0.430	13.3	2.9	280	 40	9.8
  05-Jan-2017 08:30:00	51.05842	-4.27686	0	0.330	0.540	10.0	3.1	284	 22	9.8
  05-Jan-2017 09:00:00	51.05842	-4.27679	0	0.320	0.470	10.0	3.0	270	 30	9.8
  05-Jan-2017 09:30:00	51.05842	-4.27686	0	0.360	0.530	11.1	2.9	276	 27	9.8
  05-Jan-2017 10:00:00	51.05842	-4.27701	0	0.370	0.580	10.5	2.9	280	 27	9.8
  05-Jan-2017 10:30:00	51.05841	-4.27729	0	0.350	0.430	11.8	2.8	305	 44	9.8
  05-Jan-2017 11:00:00	51.05833	-4.27772	0	0.340	0.460	11.1	2.7	290	 37	9.8
  05-Jan-2017 11:30:00	51.05803	-4.27774	0	0.370	0.490	11.8	2.7	280	 37	9.8
  05-Jan-2017 12:00:00	51.05797	-4.27774	0	0.350	0.510	11.1	2.6	278	 29	9.8
  05-Jan-2017 12:30:00	51.05789	-4.27772	0	0.320	0.410	11.8	2.8	276	 29	9.8
  05-Jan-2017 13:00:00	51.05783	-4.27780	0	0.260	0.450	12.5	2.9	293	 45	9.8
  05-Jan-2017 13:30:00	51.05783	-4.27804	0	0.260	0.420	10.5	3.9	291	 34	9.8
  05-Jan-2017 14:00:00	51.05775	-4.27763	0	0.270	0.410	11.8	3.1	283	 21	9.8
  05-Jan-2017 14:30:00	51.05773	-4.27757	0	0.290	0.380	11.8	3.0	287	 25	9.7
  05-Jan-2017 15:00:00	51.05769	-4.27754	0	0.290	0.440	11.1	3.5	277	 18	9.8
  05-Jan-2017 15:30:00	51.05768	-4.27748	0	0.280	0.350	12.5	3.5	283	 17	9.8
  05-Jan-2017 16:00:00	51.05772	-4.27750	0	0.270	0.410	11.8	3.7	281	 19	9.8
  05-Jan-2017 16:30:00	51.05773	-4.27744	0	0.310	0.510	11.1	4.3	276	 25	9.8
  05-Jan-2017 17:00:00	51.05781	-4.27752	0	0.330	0.420	10.5	4.8	283	 19	9.8
  05-Jan-2017 17:30:00	51.05797	-4.27763	0	0.340	0.500	10.0	5.1	274	 17	9.8
  05-Jan-2017 18:00:00	51.05813	-4.27754	0	0.340	0.530	10.0	5.4	276	 19	9.8
  05-Jan-2017 18:30:00	51.05839	-4.27686	0	0.340	0.590	11.1	3.8	278	 14	9.8
  05-Jan-2017 19:00:00	51.05834	-4.27666	0	0.320	0.530	10.0	3.8	280	 13	9.8
  05-Jan-2017 19:30:00	51.05838	-4.27666	0	0.340	0.560	11.8	3.8	276	 14	9.8
  05-Jan-2017 20:00:00	51.05836	-4.27669	0	0.410	0.590	10.0	3.4	277	 23	9.8
  05-Jan-2017 20:30:00	51.05835	-4.27666	0	0.390	0.690	11.8	2.9	267	 28	9.7
  05-Jan-2017 21:00:00	51.05840	-4.27673	0	0.430	0.660	10.0	3.2	280	 15	9.7
  05-Jan-2017 21:30:00	51.05843	-4.27681	0	0.420	0.780	9.1	3.0	271	 21	9.7
  05-Jan-2017 22:00:00	51.05844	-4.27688	0	0.440	0.630	10.0	3.6	281	 20	9.7
  05-Jan-2017 22:30:00	51.05849	-4.27699	0	0.390	0.520	10.5	3.6	274	 16	9.7
  05-Jan-2017 23:00:00	51.05838	-4.27709	0	0.440	0.660	10.0	3.8	271	 18	9.7
  05-Jan-2017 23:30:00	51.05835	-4.27754	0	0.430	0.610	10.5	3.1	278	 31	9.7
  06-Jan-2017 00:00:00	51.05819	-4.27772	0	0.460	0.670	10.5	3.0	271	 23	9.7
  06-Jan-2017 00:30:00	51.05804	-4.27774	0	0.490	0.690	10.5	2.9	273	 21	9.7
  06-Jan-2017 01:00:00	51.05789	-4.27772	0	0.460	0.580	10.0	3.3	276	 22	9.7
  06-Jan-2017 01:30:00	51.05785	-4.27769	0	0.430	0.650	10.0	3.2	269	 26	9.7
  06-Jan-2017 02:00:00	51.05785	-4.27769	0	0.420	0.690	10.0	3.3	278	 23	9.7
  06-Jan-2017 02:30:00	51.05776	-4.27767	0	0.420	0.580	10.5	3.8	281	 19	9.7
  06-Jan-2017 03:00:00	51.05774	-4.27763	0	0.400	0.580	10.5	4.1	283	 16	9.7
  06-Jan-2017 03:30:00	51.05776	-4.27765	0	0.410	0.620	11.1	3.8	280	 17	9.7
  06-Jan-2017 04:00:00	51.05776	-4.27754	0	0.460	0.710	10.0	3.9	276	 20	9.7
  06-Jan-2017 04:30:00	51.05784	-4.27763	0	0.520	0.730	10.5	3.9	270	 15	9.7
  06-Jan-2017 05:00:00	51.05801	-4.27761	0	0.530	0.770	12.5	4.0	276	 16	9.6
  06-Jan-2017 05:30:00	51.05837	-4.27752	0	0.570	0.870	11.8	4.4	281	 11	9.7
  06-Jan-2017 06:00:00	51.05846	-4.27696	0	0.570	0.840	12.5	4.1	270	 14	9.7
  06-Jan-2017 06:30:00	51.05840	-4.27677	2	0.590	0.880	9.1	4.0	274	 14	9.7
  06-Jan-2017 07:00:00	51.05836	-4.27664	2	0.670	0.940	12.5	4.3	278	 14	9.7
