Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  01-Jan-2018 17:00:00	51.05827	-4.27651	0	3.440	5.480	13.3	6.7	278	 22	9.7
  01-Jan-2018 17:30:00	51.05826	-4.27656	0	3.690	6.050	14.3	6.9	284	 10	9.6
  01-Jan-2018 18:00:00	51.05808	-4.27656	0	3.750	4.670	14.3	7.0	290	 12	9.6
  01-Jan-2018 18:30:00	51.05775	-4.27677	0	3.600	4.890	15.4	6.8	284	 12	9.5
  01-Jan-2018 19:00:00	51.05782	-4.27765	0	3.520	5.470	15.4	7.0	281	 10	9.5
  01-Jan-2018 19:30:00	51.05776	-4.27759	0	3.270	5.150	14.3	6.7	278	 12	9.5
  01-Jan-2018 20:00:00	51.05773	-4.27754	0	3.480	5.470	11.8	7.0	278	 14	9.4
  01-Jan-2018 20:30:00	51.05767	-4.27750	0	3.440	4.500	15.4	7.1	281	 16	9.4
  01-Jan-2018 21:00:00	51.05765	-4.27746	0	2.900	4.410	15.4	6.9	283	 14	9.4
  01-Jan-2018 21:30:00	51.05764	-4.27750	0	3.190	4.540	14.3	7.4	277	 12	9.4
  01-Jan-2018 22:00:00	51.05764	-4.27742	2	3.380	5.100	10.5	8.0	286	 11	9.1
  01-Jan-2018 22:30:00	51.05774	-4.27765	0	3.570	4.750	14.3	8.5	287	 11	9.1
  01-Jan-2018 23:00:00	51.05774	-4.27767	0	3.720	9999.000	13.3	8.7	287	  9	9.1
  01-Jan-2018 23:30:00	51.05773	-4.27759	0	3.760	5.210	13.3	8.5	287	 10	9.1
  02-Jan-2018 00:00:00	51.05765	-4.27731	0	3.590	5.870	15.4	8.3	290	 10	9.1
  02-Jan-2018 00:30:00	51.05764	-4.27699	0	3.640	5.680	12.5	8.5	281	  7	9.1
  02-Jan-2018 01:00:00	51.05779	-4.27660	0	4.040	6.020	13.3	8.7	286	  8	9.1
  02-Jan-2018 01:30:00	51.05809	-4.27645	0	3.850	5.190	13.3	8.7	280	 11	9.2
  02-Jan-2018 02:00:00	51.05817	-4.27647	0	3.810	5.060	13.3	8.5	281	 12	9.3
  02-Jan-2018 02:30:00	51.05823	-4.27643	0	3.390	4.090	11.1	8.2	280	 10	9.3
  02-Jan-2018 03:00:00	51.05835	-4.27654	0	2.980	3.650	14.3	7.8	286	 16	9.4
  02-Jan-2018 03:30:00	51.05833	-4.27656	0	2.280	3.780	14.3	7.0	287	 19	9.4
  02-Jan-2018 04:00:00	51.05833	-4.27651	0	2.210	2.880	14.3	7.0	283	 23	9.4
  02-Jan-2018 04:30:00	51.05834	-4.27654	0	2.090	2.910	13.3	7.3	283	 17	9.4
  02-Jan-2018 05:00:00	51.05835	-4.27658	0	2.090	3.130	14.3	7.4	287	 22	9.4
  02-Jan-2018 05:30:00	51.05836	-4.27662	0	2.020	3.460	14.3	6.9	284	 24	9.1
  02-Jan-2018 06:00:00	51.05850	-4.27705	0	1.860	2.780	14.3	7.0	290	 25	9.1
  02-Jan-2018 06:30:00	51.05849	-4.27727	0	1.830	2.870	14.3	7.3	293	 23	9.1
  02-Jan-2018 07:00:00	51.05844	-4.27733	0	1.750	2.270	14.3	7.7	290	 18	9.1
  02-Jan-2018 07:30:00	51.05833	-4.27744	0	1.640	2.780	14.3	7.1	290	 12	9.2
  02-Jan-2018 08:00:00	51.05819	-4.27748	0	1.790	2.640	11.8	7.8	284	 10	9.2
  02-Jan-2018 08:30:00	51.05802	-4.27752	0	1.610	3.210	15.4	7.5	283	 12	9.3
  02-Jan-2018 09:00:00	51.05785	-4.27763	0	2.010	2.900	14.3	8.5	288	 12	9.3
  02-Jan-2018 09:30:00	51.05789	-4.27767	0	1.910	3.170	14.3	7.1	283	 15	9.4
  02-Jan-2018 10:00:00	51.05787	-4.27759	0	1.850	2.790	11.8	7.0	281	 12	9.4
  02-Jan-2018 10:30:00	51.05818	-4.27733	0	2.070	3.870	13.3	7.3	281	 12	9.4
  02-Jan-2018 11:00:00	51.05810	-4.27654	0	2.450	4.130	13.3	7.5	276	 15	9.5
  02-Jan-2018 11:30:00	51.05811	-4.27641	0	2.510	3.950	13.3	7.0	277	 18	9.5
  02-Jan-2018 12:00:00	51.05814	-4.27639	0	2.760	3.930	12.5	7.4	281	 17	9.5
  02-Jan-2018 12:30:00	51.05817	-4.27641	0	2.790	3.930	13.3	7.7	278	 16	9.6
  02-Jan-2018 13:00:00	51.05810	-4.27634	0	2.570	4.370	12.5	6.9	276	 13	9.6
  02-Jan-2018 13:30:00	51.05817	-4.27641	0	2.860	3.870	12.5	7.1	276	 11	9.7
  02-Jan-2018 14:00:00	51.05827	-4.27647	0	2.860	4.650	13.3	7.0	280	 13	9.7
  02-Jan-2018 14:30:00	51.05834	-4.27654	0	3.250	4.590	12.5	7.5	281	 14	9.7
  02-Jan-2018 15:00:00	51.05835	-4.27654	0	2.630	3.900	11.8	6.5	280	 13	9.8
  02-Jan-2018 15:30:00	51.05834	-4.27656	0	2.360	3.270	11.8	6.1	278	 14	9.8
  02-Jan-2018 16:00:00	51.05833	-4.27649	0	2.160	3.190	13.3	6.0	281	 19	9.8
  02-Jan-2018 16:30:00	51.05832	-4.27651	0	2.000	3.170	12.5	5.7	281	 21	9.8
  02-Jan-2018 17:00:00	51.05822	-4.27641	0	1.980	2.840	13.3	5.3	281	 26	9.7
  02-Jan-2018 17:30:00	51.05823	-4.27645	0	1.960	3.150	12.5	5.3	280	 18	9.8
  02-Jan-2018 18:00:00	51.05821	-4.27647	0	2.060	2.900	12.5	5.3	284	 20	9.8
  02-Jan-2018 18:30:00	51.05834	-4.27660	0	2.070	2.950	13.3	5.2	277	 26	9.8
  02-Jan-2018 19:00:00	51.05840	-4.27679	0	2.030	3.640	12.5	5.1	280	 30	9.8
  02-Jan-2018 19:30:00	51.05837	-4.27673	0	2.390	3.290	13.3	5.2	280	 17	9.8
  02-Jan-2018 20:00:00	51.05799	-4.27679	0	2.350	3.550	12.5	5.1	280	 18	9.8
  02-Jan-2018 20:30:00	51.05783	-4.27714	0	2.340	4.060	13.3	5.3	283	 19	9.8
  02-Jan-2018 21:00:00	51.05769	-4.27727	0	2.440	4.170	13.3	5.6	288	 15	9.9
  02-Jan-2018 21:30:00	51.05766	-4.27722	0	2.800	4.190	10.0	6.2	276	  9	9.9
  02-Jan-2018 22:00:00	51.05767	-4.27727	0	2.760	4.790	9.1	6.3	278	 11	9.8
  02-Jan-2018 22:30:00	51.05768	-4.27724	0	2.940	4.860	10.5	6.8	278	  7	9.8
  02-Jan-2018 23:00:00	51.05773	-4.27690	0	3.450	5.610	10.5	7.4	277	  6	9.8
  02-Jan-2018 23:30:00	51.05814	-4.27645	0	3.350	5.580	11.1	7.3	278	 11	9.8
  03-Jan-2018 00:00:00	51.05839	-4.27660	0	3.940	5.920	10.5	7.7	280	  9	9.8
  03-Jan-2018 00:30:00	51.00000	-4.00000	6	4.640	6.220	9.5	7.5	9999	9999	9999.0
  03-Jan-2018 01:00:00	51.00000	-4.00000	6	4.810	6.220	9.3	7.4	9999	9999	9999.0
  03-Jan-2018 01:30:00	51.05837	-4.27656	6	5.460	6.660	10.3	7.8	9999	9999	9.8
  03-Jan-2018 02:00:00	51.05833	-4.27654	6	5.310	7.470	10.8	7.6	9999	9999	9.8
  03-Jan-2018 02:30:00	51.05834	-4.27649	6	5.680	7.820	9.8	7.8	9999	9999	9999.0
  03-Jan-2018 03:00:00	51.05834	-4.27649	6	5.340	7.260	10.3	7.5	9999	9999	9.8
  03-Jan-2018 03:30:00	51.05831	-4.27651	0	5.470	9999.000	11.8	8.5	283	 12	9.8
  03-Jan-2018 04:00:00	51.05831	-4.27645	6	5.500	8.860	9.8	7.7	9999	9999	9.8
  03-Jan-2018 04:30:00	51.05832	-4.27647	0	5.650	9.420	10.5	8.2	287	 15	9.8
  03-Jan-2018 05:00:00	51.05834	-4.27649	0	5.610	9999.000	11.8	8.2	281	 16	9.9
  03-Jan-2018 05:30:00	51.05831	-4.27647	6	5.400	7.230	11.1	7.6	9999	9999	9.8
  03-Jan-2018 06:00:00	51.05833	-4.27649	0	5.580	9999.000	11.8	8.2	287	 13	9.8
  03-Jan-2018 06:30:00	51.05829	-4.27656	0	6.050	9.640	12.5	8.7	287	 12	9.8
  03-Jan-2018 07:00:00	51.05819	-4.27643	0	6.140	10.000	13.3	8.7	290	 10	9.8
  03-Jan-2018 07:30:00	51.05824	-4.27664	0	6.390	8.160	14.3	9.3	286	  7	9.8
  03-Jan-2018 08:00:00	51.05805	-4.27684	0	6.050	7.990	13.3	8.9	286	  7	9.7
  03-Jan-2018 08:30:00	51.05779	-4.27720	0	5.940	9999.000	13.3	9.1	287	  8	9.6
  03-Jan-2018 09:00:00	51.05785	-4.27754	0	5.280	9999.000	13.3	8.9	286	 11	9.7
  03-Jan-2018 09:30:00	51.05781	-4.27757	0	5.500	7.310	15.4	9.5	297	 16	9.8
  03-Jan-2018 10:00:00	51.05763	-4.27707	0	5.360	7.390	13.3	9.1	288	 10	9.8
  03-Jan-2018 10:30:00	51.05762	-4.27716	0	5.320	9999.000	15.4	9.3	290	 11	9.8
  03-Jan-2018 11:00:00	51.00000	-4.00000	6	5.280	7.290	12.5	8.8	9999	9999	9999.0
  03-Jan-2018 11:30:00	51.05762	-4.27727	6	5.740	7.780	12.1	8.8	9999	9999	9.4
  03-Jan-2018 12:00:00	51.05774	-4.27765	6	5.640	6.810	13.3	8.4	9999	9999	9.5
  03-Jan-2018 12:30:00	51.00000	-4.00000	6	6.080	8.530	11.8	7.5	9999	9999	9999.0
  03-Jan-2018 13:00:00	9999.00000	9999.00000	6	4.080	5.200	13.8	7.5	9999	9999	9999.0
  03-Jan-2018 13:30:00	51.00000	-4.00000	6	3.550	4.610	12.9	7.3	9999	9999	9999.0
  03-Jan-2018 14:00:00	51.05761	-4.27686	0	4.340	9999.000	22.2	9.1	301	 49	9.6
  03-Jan-2018 14:30:00	51.06115	-4.25272	0	9999.000	1.580	9999.0	9999.0	9999	9999	9999.0
  03-Jan-2018 15:00:00	51.05514	-4.23585	1	0.670	9999.000	22.2	4.9	283	 25	9.3
  03-Jan-2018 15:30:00	51.05514	-4.23585	0	9999.000	0.280	9999.0	9999.0	9999	9999	9999.0
  03-Jan-2018 16:00:00	51.05513	-4.23188	1	0.110	9999.000	25.0	7.4	249	 69	9.1
  03-Jan-2018 16:30:00	51.05513	-4.23188	1	0.200	1.330	25.0	11.1	276	 41	9.2
  03-Jan-2018 17:00:00	51.05542	-4.22963	1	0.390	9999.000	25.0	10.8	241	 72	9.2
  03-Jan-2018 17:30:00	51.05542	-4.22963	1	0.220	0.780	22.2	9.1	138	 76	9.6
  03-Jan-2018 18:00:00	51.05545	-4.22950	0	9999.000	0.790	9999.0	9999.0	9999	9999	9999.0
  03-Jan-2018 18:30:00	51.05554	-4.22920	1	0.130	9999.000	25.0	8.3	311	 76	8.4
  03-Jan-2018 19:00:00	51.05554	-4.22920	1	0.080	0.310	25.0	13.3	287	 48	8.3
  03-Jan-2018 19:30:00	51.05554	-4.22916	0	9999.000	0.170	9999.0	9999.0	9999	9999	9999.0
  03-Jan-2018 20:00:00	51.05282	-4.23002	1	0.040	9999.000	22.2	8.2	325	 69	8.6
  03-Jan-2018 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jan-2018 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jan-2018 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jan-2018 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jan-2018 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jan-2018 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jan-2018 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jan-2018 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jan-2018 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jan-2018 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
