Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  01-Jan-2010 14:00:00	51.05787	-4.27636	0	0.420	0.590	12.5	3.7	280	 14	8.5
  01-Jan-2010 14:30:00	51.05832	-4.27589	0	0.410	0.510	11.8	3.5	281	 16	8.6
  01-Jan-2010 15:00:00	51.05848	-4.27591	0	0.380	0.580	13.3	3.5	278	 16	8.6
  01-Jan-2010 15:30:00	51.05828	-4.27611	0	0.360	0.500	12.5	3.6	276	 23	8.7
  01-Jan-2010 16:00:00	51.05850	-4.27593	0	0.330	0.460	12.5	3.5	273	 19	8.6
  01-Jan-2010 16:30:00	51.05854	-4.27596	0	0.330	0.400	12.5	3.5	286	 28	8.6
  01-Jan-2010 17:00:00	51.05805	-4.27606	0	0.290	0.390	11.1	3.3	283	 32	8.6
  01-Jan-2010 17:30:00	51.05848	-4.27587	0	0.310	0.400	10.5	3.3	280	 30	8.6
  01-Jan-2010 18:00:00	51.05843	-4.27585	0	0.330	0.530	11.8	3.0	293	 40	8.6
  01-Jan-2010 18:30:00	51.05841	-4.27585	0	0.340	0.760	11.1	3.0	288	 20	8.6
  01-Jan-2010 19:00:00	51.05831	-4.27585	0	0.450	0.960	2.4	2.6	316	 22	8.6
  01-Jan-2010 19:30:00	51.05809	-4.27587	0	0.610	1.090	3.0	2.9	315	 26	8.6
  01-Jan-2010 20:00:00	51.05779	-4.27630	0	0.760	1.210	3.9	3.1	328	 19	8.6
  01-Jan-2010 20:30:00	51.05781	-4.27681	0	0.760	1.120	4.2	3.3	329	 17	8.6
  01-Jan-2010 21:00:00	51.05782	-4.27688	0	0.720	0.950	4.2	3.4	326	 15	8.6
  01-Jan-2010 21:30:00	51.05780	-4.27690	0	0.560	0.710	4.3	3.3	329	 23	8.3
  01-Jan-2010 22:00:00	51.05782	-4.27690	0	0.540	0.690	11.1	3.1	277	 23	8.4
  01-Jan-2010 22:30:00	51.05777	-4.27681	0	0.520	0.690	12.5	3.1	278	 16	8.0
  01-Jan-2010 23:00:00	51.05782	-4.27681	0	0.490	0.720	11.8	3.1	280	 19	8.1
  01-Jan-2010 23:30:00	51.05768	-4.27707	0	0.540	0.810	12.5	2.9	281	 32	8.1
  02-Jan-2010 00:00:00	51.05752	-4.27709	0	0.580	0.930	3.2	3.0	305	 24	8.1
  02-Jan-2010 00:30:00	51.05770	-4.27651	0	0.650	0.970	3.9	3.1	309	 17	8.0
  02-Jan-2010 01:00:00	51.05772	-4.27630	0	0.700	1.040	3.9	3.2	311	 24	8.0
  02-Jan-2010 01:30:00	51.05772	-4.27624	0	0.740	1.320	4.0	3.3	302	 24	8.1
  02-Jan-2010 02:00:00	51.05778	-4.27606	0	0.810	1.450	4.0	3.3	297	 20	8.0
  02-Jan-2010 02:30:00	51.05788	-4.27591	0	0.860	1.340	4.0	3.3	302	 24	8.1
  02-Jan-2010 03:00:00	51.05791	-4.27585	0	0.890	1.390	4.2	3.4	297	 21	8.1
  02-Jan-2010 03:30:00	51.05807	-4.27574	0	0.900	1.510	4.2	3.3	302	 25	8.1
  02-Jan-2010 04:00:00	51.05827	-4.27581	0	0.880	1.260	4.2	3.4	301	 23	8.1
  02-Jan-2010 04:30:00	51.05822	-4.27570	0	0.810	1.370	4.3	3.4	294	 23	8.3
  02-Jan-2010 05:00:00	51.05829	-4.27576	0	0.870	1.340	4.3	3.5	302	 20	8.3
  02-Jan-2010 05:30:00	51.05829	-4.27581	0	0.770	1.170	4.5	3.4	311	 21	8.5
  02-Jan-2010 06:00:00	51.05835	-4.27583	0	0.740	1.230	4.3	3.4	312	 28	8.5
  02-Jan-2010 06:30:00	51.05839	-4.27585	0	0.740	1.010	4.2	3.4	314	 27	8.4
  02-Jan-2010 07:00:00	51.05834	-4.27585	0	0.740	1.210	4.8	3.5	311	 28	8.4
  02-Jan-2010 07:30:00	51.05824	-4.27583	0	0.660	1.070	4.3	3.4	315	 26	8.4
  02-Jan-2010 08:00:00	51.05787	-4.27604	0	0.630	1.020	4.5	3.4	312	 30	8.3
  02-Jan-2010 08:30:00	51.05779	-4.27692	0	0.630	0.790	4.0	3.4	329	 26	8.2
  02-Jan-2010 09:00:00	51.05781	-4.27699	0	0.580	0.780	5.3	3.3	300	 27	8.2
  02-Jan-2010 09:30:00	51.05782	-4.27696	0	0.500	0.630	3.5	3.4	333	 30	7.7
  02-Jan-2010 10:00:00	51.05781	-4.27696	0	0.490	0.600	15.4	3.6	294	 58	7.8
  02-Jan-2010 10:30:00	51.05780	-4.27696	0	0.420	0.510	15.4	3.6	280	 30	8.2
  02-Jan-2010 11:00:00	51.05778	-4.27690	0	0.420	0.560	15.4	3.6	276	 18	8.0
  02-Jan-2010 11:30:00	51.05770	-4.27690	0	0.430	0.620	15.4	3.3	294	 18	8.0
  02-Jan-2010 12:00:00	51.05773	-4.27690	0	0.460	0.620	15.4	3.2	291	 15	8.0
  02-Jan-2010 12:30:00	51.05774	-4.27673	0	0.490	0.790	14.3	3.1	295	 14	8.0
  02-Jan-2010 13:00:00	51.05777	-4.27636	0	0.540	0.820	15.4	3.1	291	 22	8.1
  02-Jan-2010 13:30:00	51.05789	-4.27587	0	0.600	0.930	15.4	3.1	288	 25	8.0
  02-Jan-2010 14:00:00	51.05803	-4.27574	0	0.630	0.960	14.3	3.1	287	 28	8.1
  02-Jan-2010 14:30:00	51.05811	-4.27570	0	0.690	1.000	15.4	3.2	286	 28	8.2
  02-Jan-2010 15:00:00	51.05813	-4.27572	0	0.690	1.230	14.3	3.2	283	 21	8.2
  02-Jan-2010 15:30:00	51.05821	-4.27572	0	0.730	1.020	14.3	3.3	277	 25	8.3
  02-Jan-2010 16:00:00	51.05822	-4.27566	0	0.670	0.970	3.7	3.1	297	 18	8.3
  02-Jan-2010 16:30:00	51.05833	-4.27576	0	0.680	1.230	3.7	3.2	295	 17	8.4
  02-Jan-2010 17:00:00	51.05839	-4.27583	2	0.670	0.880	14.3	3.2	278	 29	8.4
  02-Jan-2010 17:30:00	51.05834	-4.27578	2	0.650	0.830	4.3	3.2	307	 23	8.4
  02-Jan-2010 18:00:00	51.05838	-4.27583	0	0.690	1.020	13.3	3.3	283	 18	8.3
  02-Jan-2010 18:30:00	51.05834	-4.27581	0	0.640	0.790	14.3	3.4	287	 37	8.3
  02-Jan-2010 19:00:00	51.05833	-4.27583	0	0.600	0.790	14.3	3.4	281	 37	8.3
  02-Jan-2010 19:30:00	51.05824	-4.27576	0	0.590	0.740	14.3	3.5	286	 27	8.3
  02-Jan-2010 20:00:00	51.05807	-4.27583	0	0.580	0.800	14.3	3.6	283	 32	8.3
  02-Jan-2010 20:30:00	51.05787	-4.27602	0	0.570	0.750	14.3	3.5	276	 36	8.4
  02-Jan-2010 21:00:00	51.05775	-4.27656	0	0.570	0.860	14.3	3.5	283	 30	8.5
  02-Jan-2010 21:30:00	51.05780	-4.27677	0	0.560	0.790	14.3	3.7	290	 21	8.6
  02-Jan-2010 22:00:00	51.05782	-4.27688	0	0.530	0.700	14.3	3.9	287	 20	7.3
  02-Jan-2010 22:30:00	51.05782	-4.27694	0	0.450	0.570	15.4	4.0	294	 40	7.5
  02-Jan-2010 23:00:00	51.05780	-4.27692	0	0.400	0.570	15.4	4.4	280	 15	8.1
  02-Jan-2010 23:30:00	51.05779	-4.27694	0	0.390	0.650	15.4	4.8	286	 13	8.0
  03-Jan-2010 00:00:00	51.05782	-4.27703	0	0.430	0.590	14.3	5.6	287	 13	8.0
  03-Jan-2010 00:30:00	51.05785	-4.27705	0	0.380	0.650	14.3	5.6	294	 20	8.1
  03-Jan-2010 01:00:00	51.05790	-4.27711	0	0.440	0.600	14.3	6.7	288	 15	8.1
  03-Jan-2010 01:30:00	51.05794	-4.27709	0	0.410	0.630	12.5	5.9	286	 13	8.2
  03-Jan-2010 02:00:00	51.05818	-4.27711	0	0.370	0.700	12.5	5.6	284	 13	8.2
  03-Jan-2010 02:30:00	51.05866	-4.27645	0	0.420	0.630	13.3	5.7	284	 11	8.2
  03-Jan-2010 03:00:00	51.05863	-4.27624	0	0.440	0.640	13.3	4.4	281	 11	8.3
  03-Jan-2010 03:30:00	51.05862	-4.27617	0	0.440	0.580	13.3	5.1	283	 13	8.3
  03-Jan-2010 04:00:00	51.05857	-4.27611	0	0.400	0.500	13.3	4.9	287	 14	8.3
  03-Jan-2010 04:30:00	51.05857	-4.27608	0	0.330	0.450	13.3	4.5	284	 19	8.4
  03-Jan-2010 05:00:00	51.05860	-4.27611	0	0.320	0.460	13.3	4.0	286	 17	8.3
  03-Jan-2010 05:30:00	51.05854	-4.27600	0	0.290	0.480	12.5	3.6	283	 21	8.3
  03-Jan-2010 06:00:00	51.05856	-4.27602	0	0.300	0.460	12.5	3.1	283	 37	8.2
  03-Jan-2010 06:30:00	51.05855	-4.27606	0	0.340	0.470	13.3	3.0	280	 60	8.2
  03-Jan-2010 07:00:00	51.05852	-4.27600	0	0.350	0.500	12.5	2.8	281	 46	8.3
  03-Jan-2010 07:30:00	51.05857	-4.27611	0	0.320	0.520	13.3	3.0	277	 62	8.3
  03-Jan-2010 08:00:00	51.05855	-4.27611	0	0.330	0.430	13.3	3.6	293	 41	8.2
  03-Jan-2010 08:30:00	51.05860	-4.27647	0	0.290	0.440	14.3	3.6	294	 37	8.3
  03-Jan-2010 09:00:00	51.05829	-4.27714	0	0.250	0.380	14.3	4.4	274	 55	8.2
  03-Jan-2010 09:30:00	51.05804	-4.27714	0	0.240	0.330	13.3	3.6	290	 41	8.3
  03-Jan-2010 10:00:00	51.05803	-4.27714	0	0.190	0.350	13.3	4.1	293	 38	8.3
  03-Jan-2010 10:30:00	51.05796	-4.27711	0	0.180	0.370	13.3	4.9	293	 36	8.4
  03-Jan-2010 11:00:00	51.05789	-4.27707	0	0.250	0.360	14.3	2.8	287	 38	8.4
  03-Jan-2010 11:30:00	51.05784	-4.27703	0	0.260	0.420	14.3	2.6	286	 30	8.3
  03-Jan-2010 12:00:00	51.05780	-4.27692	0	0.320	0.520	13.3	2.3	297	 52	8.3
  03-Jan-2010 12:30:00	51.05781	-4.27699	0	0.340	0.420	2.2	2.3	110	 20	8.2
  03-Jan-2010 13:00:00	51.05783	-4.27705	0	0.320	0.460	2.0	2.4	120	 22	8.3
  03-Jan-2010 13:30:00	51.05791	-4.27714	0	0.310	0.420	14.3	2.4	293	 32	8.3
  03-Jan-2010 14:00:00	51.05802	-4.27720	0	0.310	0.490	13.3	2.5	278	 35	8.3
  03-Jan-2010 14:30:00	51.05813	-4.27727	0	0.350	0.480	13.3	2.5	284	 35	8.3
  03-Jan-2010 15:00:00	51.05828	-4.27722	0	0.340	0.470	12.5	2.6	286	 43	8.3
  03-Jan-2010 15:30:00	51.05847	-4.27707	0	0.350	0.530	13.3	2.7	271	 39	8.3
  03-Jan-2010 16:00:00	51.05857	-4.27673	0	0.330	0.410	16.7	2.7	288	 29	8.3
  03-Jan-2010 16:30:00	51.05864	-4.27626	0	0.310	0.420	16.7	3.0	284	 32	8.3
  03-Jan-2010 17:00:00	51.05858	-4.27613	0	0.300	0.450	15.4	2.9	286	 30	8.3
  03-Jan-2010 17:30:00	51.05855	-4.27600	0	0.290	0.420	15.4	3.2	287	 33	8.3
  03-Jan-2010 18:00:00	51.05858	-4.27611	0	0.300	0.430	16.7	2.9	276	 52	8.4
  03-Jan-2010 18:30:00	51.05854	-4.27602	2	0.320	0.450	2.3	2.8	 68	 17	8.4
  03-Jan-2010 19:00:00	51.05855	-4.27602	0	0.330	0.450	16.7	2.8	281	 66	8.4
  03-Jan-2010 19:30:00	51.05856	-4.27611	0	0.360	0.510	15.4	2.9	252	 65	8.4
  03-Jan-2010 20:00:00	51.05855	-4.27611	0	0.380	0.570	16.7	2.9	280	 62	8.4
  03-Jan-2010 20:30:00	51.05860	-4.27632	0	0.380	0.520	16.7	2.8	277	 65	8.3
  03-Jan-2010 21:00:00	51.05839	-4.27705	0	0.340	0.460	18.2	2.9	309	 61	8.4
  03-Jan-2010 21:30:00	51.05807	-4.27716	0	0.330	0.440	16.7	3.0	274	 48	8.3
  03-Jan-2010 22:00:00	51.05801	-4.27714	2	0.270	0.430	13.3	3.5	288	 44	8.3
  03-Jan-2010 22:30:00	51.05796	-4.27709	2	0.270	0.400	16.7	3.7	288	 50	8.3
  03-Jan-2010 23:00:00	51.05790	-4.27707	0	0.290	0.460	13.3	3.2	274	 33	8.3
  03-Jan-2010 23:30:00	51.05788	-4.27703	0	0.340	0.500	15.4	3.1	280	 29	8.3
  04-Jan-2010 00:00:00	51.05783	-4.27701	0	0.320	0.500	12.5	3.0	277	 29	8.2
  04-Jan-2010 00:30:00	51.05781	-4.27694	0	0.320	0.600	11.8	3.6	273	 16	8.1
  04-Jan-2010 01:00:00	51.05776	-4.27688	0	0.330	0.530	11.1	6.6	281	 11	7.8
  04-Jan-2010 01:30:00	51.05778	-4.27684	2	0.370	0.570	16.7	7.1	290	 12	7.8
  04-Jan-2010 02:00:00	51.05782	-4.27692	0	0.400	0.620	11.8	7.5	280	 11	7.8
  04-Jan-2010 02:30:00	51.05789	-4.27701	0	0.400	0.810	10.5	7.3	273	 11	7.8
  04-Jan-2010 03:00:00	51.05803	-4.27686	0	0.490	0.790	10.5	7.8	277	  8	8.0
  04-Jan-2010 03:30:00	51.05852	-4.27664	0	0.500	0.730	12.5	7.8	281	  8	8.0
  04-Jan-2010 04:00:00	51.05866	-4.27626	0	0.500	0.750	12.5	7.8	276	 10	8.1
  04-Jan-2010 04:30:00	51.05858	-4.27617	0	0.460	0.690	11.8	7.3	276	 14	8.3
  04-Jan-2010 05:00:00	51.05860	-4.27608	0	0.460	0.650	11.8	7.1	269	 18	8.3
  04-Jan-2010 05:30:00	51.05856	-4.27598	0	0.490	0.750	11.1	7.1	273	 14	8.3
  04-Jan-2010 06:00:00	51.05856	-4.27600	0	0.470	0.660	10.0	7.1	276	 16	8.3
  04-Jan-2010 06:30:00	51.05855	-4.27593	0	0.470	0.620	10.5	7.0	273	 16	8.3
  04-Jan-2010 07:00:00	51.05849	-4.27596	2	0.430	0.650	14.3	6.2	281	 20	8.3
  04-Jan-2010 07:30:00	51.05851	-4.27596	0	0.440	0.790	11.1	6.5	278	 26	8.3
  04-Jan-2010 08:00:00	51.05849	-4.27602	0	0.500	0.700	11.8	6.3	277	 29	8.3
  04-Jan-2010 08:30:00	51.05855	-4.27606	0	0.520	0.830	11.1	6.3	281	 31	8.3
  04-Jan-2010 09:00:00	51.05851	-4.27606	0	0.590	0.810	11.1	6.6	283	 20	8.3
  04-Jan-2010 09:30:00	51.05854	-4.27641	0	0.530	0.790	11.8	6.3	283	 25	8.3
  04-Jan-2010 10:00:00	51.05829	-4.27716	0	0.540	0.860	12.5	6.5	287	 21	8.3
  04-Jan-2010 10:30:00	51.05799	-4.27709	0	0.530	0.750	12.5	7.1	290	 13	8.3
  04-Jan-2010 11:00:00	51.05792	-4.27707	0	0.530	0.890	12.5	8.0	281	 13	8.3
  04-Jan-2010 11:30:00	51.05794	-4.27703	0	0.490	0.900	11.8	8.3	283	 16	8.3
  04-Jan-2010 12:00:00	51.05787	-4.27696	0	0.570	1.050	11.8	9.3	273	 15	8.2
  04-Jan-2010 12:30:00	51.05777	-4.27692	0	0.640	0.840	11.8	9.8	280	  8	8.0
  04-Jan-2010 13:00:00	51.05774	-4.27681	0	0.630	1.010	11.8	10.0	277	  9	7.8
  04-Jan-2010 13:30:00	51.05778	-4.27686	0	0.670	1.060	12.5	10.0	283	 11	7.8
  04-Jan-2010 14:00:00	51.05780	-4.27688	0	0.760	1.160	11.8	10.0	284	  7	7.8
  04-Jan-2010 14:30:00	51.05780	-4.27690	0	0.760	1.170	11.1	9.8	277	  8	7.8
  04-Jan-2010 15:00:00	51.05781	-4.27681	0	0.870	1.230	11.8	10.0	276	 11	7.7
  04-Jan-2010 15:30:00	51.05784	-4.27662	0	0.850	1.420	11.8	9.8	283	  9	7.7
  04-Jan-2010 16:00:00	51.05798	-4.27624	0	0.960	1.510	11.8	9.8	281	  8	7.8
  04-Jan-2010 16:30:00	51.05834	-4.27587	0	0.690	1.010	11.8	8.2	277	 12	7.8
  04-Jan-2010 17:00:00	51.05850	-4.27596	0	0.730	1.060	11.8	8.3	276	  9	7.8
  04-Jan-2010 17:30:00	51.05854	-4.27598	0	0.630	0.990	11.1	8.0	271	 17	8.0
  04-Jan-2010 18:00:00	51.05857	-4.27602	0	0.670	0.700	10.5	7.8	274	 15	8.2
  04-Jan-2010 18:30:00	51.05852	-4.27600	0	0.530	0.760	11.1	7.1	280	 20	8.3
  04-Jan-2010 19:00:00	51.05850	-4.27598	0	0.420	0.580	11.1	6.5	283	 19	8.2
  04-Jan-2010 19:30:00	51.05851	-4.27602	0	0.400	0.730	10.5	6.6	263	 25	8.2
  04-Jan-2010 20:00:00	51.05851	-4.27587	0	0.430	0.660	10.5	6.9	273	 21	8.2
  04-Jan-2010 20:30:00	51.05849	-4.27585	0	0.460	0.640	11.1	6.7	274	 40	8.2
  04-Jan-2010 21:00:00	51.05842	-4.27587	0	0.460	0.740	11.1	6.8	278	 31	8.2
  04-Jan-2010 21:30:00	51.05838	-4.27581	0	0.500	0.900	11.1	6.8	287	 21	8.2
  04-Jan-2010 22:00:00	51.05842	-4.27593	0	0.460	0.610	10.5	6.5	283	 23	8.2
  04-Jan-2010 22:30:00	51.05827	-4.27628	0	0.390	0.620	11.1	6.2	291	 21	8.2
  04-Jan-2010 23:00:00	51.05788	-4.27696	0	0.410	0.620	10.5	7.3	290	 16	8.2
  04-Jan-2010 23:30:00	51.05789	-4.27699	0	0.450	0.670	11.1	8.0	284	 17	8.3
  05-Jan-2010 00:00:00	51.05787	-4.27703	0	0.400	0.690	11.8	7.8	273	 19	8.3
  05-Jan-2010 00:30:00	51.05781	-4.27699	0	0.490	0.720	11.1	7.8	278	 16	8.2
  05-Jan-2010 01:00:00	51.05780	-4.27694	0	0.440	1.060	11.1	6.3	286	 11	8.1
  05-Jan-2010 01:30:00	51.05778	-4.27686	0	0.540	0.840	11.1	5.6	278	 14	7.8
  05-Jan-2010 02:00:00	51.05777	-4.27679	0	0.540	0.910	10.5	4.7	278	 13	7.8
  05-Jan-2010 02:30:00	51.05781	-4.27694	0	0.590	0.930	10.5	5.5	277	 12	7.8
  05-Jan-2010 03:00:00	51.05778	-4.27666	0	0.580	1.130	10.5	5.8	284	 10	8.0
  05-Jan-2010 03:30:00	51.05782	-4.27615	0	0.550	0.950	10.5	5.1	276	 11	7.9
  05-Jan-2010 04:00:00	51.05828	-4.27587	0	0.670	1.110	12.5	3.9	274	 13	7.9
  05-Jan-2010 04:30:00	51.05849	-4.27598	0	0.700	0.940	11.1	3.6	276	 18	8.0
  05-Jan-2010 05:00:00	51.05857	-4.27596	0	0.640	1.050	13.3	3.4	274	 20	8.1
  05-Jan-2010 05:30:00	51.05854	-4.27593	0	0.700	1.150	13.3	3.5	270	 22	8.2
  05-Jan-2010 06:00:00	51.05849	-4.27585	0	0.730	0.950	12.5	3.3	271	 23	8.3
  05-Jan-2010 06:30:00	51.05853	-4.27593	0	0.660	0.860	10.5	3.3	273	 15	8.3
  05-Jan-2010 07:00:00	51.05851	-4.27593	0	0.650	1.030	10.0	3.5	280	 24	8.2
  05-Jan-2010 07:30:00	51.05851	-4.27598	2	0.680	0.960	13.3	3.4	276	 23	8.3
  05-Jan-2010 08:00:00	51.05852	-4.27593	0	0.680	0.950	4.8	3.5	301	 23	8.2
  05-Jan-2010 08:30:00	51.05856	-4.27600	0	0.650	0.940	4.8	3.7	304	 29	8.3
  05-Jan-2010 09:00:00	51.05854	-4.27600	0	0.680	0.940	10.0	3.7	274	 24	8.3
  05-Jan-2010 09:30:00	51.05852	-4.27600	0	0.680	0.980	10.0	3.9	277	 29	8.2
  05-Jan-2010 10:00:00	51.05856	-4.27613	0	0.700	0.870	5.0	3.9	312	 23	8.2
  05-Jan-2010 10:30:00	51.05858	-4.27649	0	0.670	0.940	5.0	3.9	312	 24	8.2
  05-Jan-2010 11:00:00	51.05833	-4.27714	0	0.630	0.800	5.3	3.9	298	 22	8.2
  05-Jan-2010 11:30:00	51.05798	-4.27703	0	0.590	0.890	5.9	4.1	288	 22	8.1
  05-Jan-2010 12:00:00	51.05789	-4.27705	2	0.590	0.820	11.8	4.5	278	 15	8.1
  05-Jan-2010 12:30:00	51.05783	-4.27694	0	0.660	1.190	6.3	4.2	288	 21	8.1
  05-Jan-2010 13:00:00	51.05774	-4.27686	0	0.770	1.200	4.2	3.6	315	 17	8.1
  05-Jan-2010 13:30:00	51.05775	-4.27681	0	0.720	1.130	6.3	3.6	290	 18	8.1
  05-Jan-2010 14:00:00	51.05775	-4.27677	0	0.740	1.380	6.3	3.8	288	 20	7.8
  05-Jan-2010 14:30:00	51.05774	-4.27662	0	0.770	1.180	5.3	3.6	284	 18	7.7
  05-Jan-2010 15:00:00	51.05772	-4.27662	0	0.820	1.100	11.8	3.8	287	 15	7.8
  05-Jan-2010 15:30:00	51.05770	-4.27656	0	0.770	1.220	11.8	3.9	283	 14	7.8
  05-Jan-2010 16:00:00	51.05772	-4.27636	0	0.880	1.860	5.9	4.0	284	 16	7.8
  05-Jan-2010 16:30:00	51.05774	-4.27615	0	1.020	1.700	5.6	4.0	284	 15	7.8
  05-Jan-2010 17:00:00	51.05789	-4.27593	0	1.040	1.540	5.3	4.1	284	 17	7.8
  05-Jan-2010 17:30:00	51.05810	-4.27576	0	1.050	1.690	5.3	3.9	287	 17	7.9
  05-Jan-2010 18:00:00	51.05835	-4.27576	0	1.190	2.130	5.6	3.9	290	 17	7.8
  05-Jan-2010 18:30:00	51.05841	-4.27581	0	1.280	2.220	5.9	4.2	290	 14	8.2
  05-Jan-2010 19:00:00	51.05828	-4.27576	0	1.200	1.920	5.3	4.3	302	 20	8.2
  05-Jan-2010 19:30:00	51.05842	-4.27587	0	1.200	1.970	5.9	4.3	298	 23	8.1
  05-Jan-2010 20:00:00	51.05849	-4.27593	0	1.140	1.780	5.3	4.3	305	 19	8.2
  05-Jan-2010 20:30:00	51.05851	-4.27593	0	1.100	1.750	5.6	4.1	301	 20	8.2
  05-Jan-2010 21:00:00	51.05850	-4.27596	0	1.130	1.660	5.9	4.0	304	 19	8.2
  05-Jan-2010 21:30:00	51.05844	-4.27591	0	1.140	1.870	5.3	4.0	307	 19	8.1
  05-Jan-2010 22:00:00	51.05834	-4.27587	0	1.180	1.720	5.3	4.1	315	 15	8.1
  05-Jan-2010 22:30:00	51.05796	-4.27602	0	1.110	1.910	5.3	4.0	323	 16	8.1
  05-Jan-2010 23:00:00	51.05782	-4.27684	0	1.170	2.110	5.3	4.0	325	 18	8.1
  05-Jan-2010 23:30:00	51.05788	-4.27699	0	1.160	1.710	5.0	4.0	335	 20	8.1
  06-Jan-2010 00:00:00	51.05783	-4.27699	0	1.180	1.580	5.0	4.1	339	 18	8.1
  06-Jan-2010 00:30:00	51.05781	-4.27699	0	1.110	1.490	5.3	3.9	338	 16	8.1
  06-Jan-2010 01:00:00	51.05782	-4.27699	0	1.020	1.310	4.8	3.8	342	 25	8.0
  06-Jan-2010 01:30:00	51.05779	-4.27692	2	0.940	1.860	9.1	3.5	302	 25	7.7
  06-Jan-2010 02:00:00	51.05774	-4.27679	0	1.040	1.620	4.8	3.6	340	 18	7.7
  06-Jan-2010 02:30:00	51.05781	-4.27696	0	1.080	1.680	5.0	3.7	335	 15	7.8
  06-Jan-2010 03:00:00	51.05775	-4.27671	0	1.060	1.770	5.0	3.7	335	 17	7.6
  06-Jan-2010 03:30:00	51.05776	-4.27649	0	1.130	1.670	4.8	4.0	333	 16	7.8
  06-Jan-2010 04:00:00	51.05747	-4.27669	0	1.210	1.980	5.3	3.9	331	 19	7.9
  06-Jan-2010 04:30:00	51.05770	-4.27662	0	1.230	2.010	5.3	4.0	335	 15	7.9
  06-Jan-2010 05:00:00	51.05767	-4.27639	0	1.250	1.890	4.8	4.1	338	 16	7.9
  06-Jan-2010 05:30:00	51.05775	-4.27624	0	1.320	1.850	5.3	4.2	339	 18	7.8
  06-Jan-2010 06:00:00	51.05775	-4.27611	0	1.380	2.060	5.3	4.2	335	 15	7.8
  06-Jan-2010 06:30:00	51.05779	-4.27613	0	1.340	3.000	5.3	4.2	331	 19	7.8
  06-Jan-2010 07:00:00	51.05796	-4.27585	0	1.490	2.360	5.6	4.3	339	 16	7.8
